ticker,branch_id
INTF,21d RSI INTF LT43 - L INTF
IOO,6d RSI IOO LT29 - L IOO
IPAC,14d RSI IPAC LT42 - L IPAC
IQDF,20d RSI IQDF LT44 - L IQDF
IQLT,3d RSI IQLT LT17 - L IQLT
ISTB,4d RSI ISTB LT31 - L ISTB
ITB,4d RSI ITB LT12 - L ITB
ITM,5d RSI ITM LT18 - L ITM
IUSB,12d RSI IUSB LT38 - L IUSB
IUSG,11d RSI IUSG LT29 - L IUSG
IVLU,15d RSI IVLU LT46 - L IVLU
IVW,9d RSI IVW LT28 - L IVW
IWD,3d RSI IWD LT11 - L IWD
IWP,15d RSI IWP LT30 - L IWP
IWS,10d RSI IWS LT30 - L IWS
IWY,7d RSI IWY LT23 - L IWY
IXJ,14d RSI IXJ LT38 - L IXJ
IXUS,21d RSI IXUS LT43 - L IXUS
IYC,15d RSI IYC LT31 - L IYC
IYF,3d RSI IYF LT13 - L IYF
IYG,4d RSI IYG LT18 - L IYG
IYH,5d RSI IYH LT29 - L IYH
IYJ,7d RSI IYJ LT23 - L IYJ
IYK,3d RSI IYK LT10 - L IYK
IYT,4d RSI IYT LT11 - L IYT
IYW,6d RSI IYW LT20 - L IYW
JDST,4d RSI JDST LT11 - L JDST
JETS,4d RSI JETS LT14 - L JETS
JHMD,20d RSI JHMD LT43 - L JHMD
JIVE,19d RSI JIVE LT46 - L JIVE
JNUG,21d RSI JNUG LT44 - L JNUG
JPIB,3d RSI JPIB LT10 - L JPIB
JPST,3d RSI JPST LT62 - L JPST
KBE,4d RSI KBE LT10 - L KBE
KBWB,4d RSI KBWB LT12 - L KBWB
KBWD,20d RSI KBWD LT42 - L KBWD
KOLD,14d RSI KOLD LT31 - L KOLD
KRE,4d RSI KRE LT10 - L KRE
KWEB,15d RSI KWEB LT33 - L KWEB
LEMB,3d RSI LEMB LT13 - L LEMB
LMBS,19d RSI LMBS LT56 - L LMBS
LQD,5d RSI LQD LT19 - L LQD
LVHI,20d RSI LVHI LT53 - L LVHI
MBB,6d RSI MBB LT32 - L MBB
MCHI,11d RSI MCHI LT33 - L MCHI
MGC,6d RSI MGC LT23 - L MGC
MGK,4d RSI MGK LT10 - L MGK
MLPA,3d RSI MLPA LT20 - L MLPA
MLPX,17d RSI MLPX LT47 - L MLPX
MMIT,3d RSI MMIT LT11 - L MMIT
MOAT,4d RSI MOAT LT26 - L MOAT
MOO,3d RSI MOO LT10 - L MOO
MTUM,3d RSI MTUM LT13 - L MTUM
MUB,6d RSI MUB LT17 - L MUB
MUNI,5d RSI MUNI LT17 - L MUNI
NAIL,6d RSI NAIL LT19 - L NAIL
NEAR,5d RSI NEAR LT38 - L NEAR
NUGT,3d RSI NUGT LT25 - L NUGT
NULG,3d RSI NULG LT12 - L NULG
NULV,6d RSI NULV LT27 - L NULV
NYF,3d RSI NYF LT11 - L NYF
OEF,4d RSI OEF LT10 - L OEF
OUNZ,6d RSI OUNZ LT35 - L OUNZ
PAVE,13d RSI PAVE LT31 - L PAVE
PFFD,21d RSI PFFD LT35 - L PFFD
PHYS,5d RSI PHYS LT28 - L PHYS
PICB,4d RSI PICB LT15 - L PICB
PICK,19d RSI PICK LT44 - L PICK
PPLT,6d RSI PPLT LT36 - L PPLT
PREF,17d RSI PREF LT44 - L PREF
PSI,4d RSI PSI LT19 - L PSI
PSK,19d RSI PSK LT35 - L PSK
PSLV,17d RSI PSLV LT58 - L PSLV
PXF,18d RSI PXF LT43 - L PXF
PXH,11d RSI PXH LT36 - L PXH
QLTA,5d RSI QLTA LT23 - L QLTA
QQQ,7d RSI QQQ LT25 - L QQQ
QQXT,3d RSI QQXT LT10 - L QQXT
RDVY,4d RSI RDVY LT17 - L RDVY
RING,3d RSI RING LT26 - L RING
ROBO,4d RSI ROBO LT10 - L ROBO
RPG,3d RSI RPG LT16 - L RPG
RPV,12d RSI RPV LT38 - L RPV
RSPN,3d RSI RSPN LT14 - L RSPN
SCHE,3d RSI SCHE LT13 - L SCHE
SCHF,20d RSI SCHF LT42 - L SCHF
SCHG,5d RSI SCHG LT12 - L SCHG
SCHO,3d RSI SCHO LT27 - L SCHO
SCHP,20d RSI SCHP LT49 - L SCHP
SCHR,4d RSI SCHR LT19 - L SCHR
SCHV,4d RSI SCHV LT18 - L SCHV
SCHZ,3d RSI SCHZ LT15 - L SCHZ
SCO,4d RSI SCO LT11 - L SCO
SDIV,19d RSI SDIV LT39 - L SDIV
SDVY,5d RSI SDVY LT14 - L SDVY
SHNY,18d RSI SHNY LT47 - L SHNY
SHY,3d RSI SHY LT18 - L SHY
SHYG,3d RSI SHYG LT12 - L SHYG
SILJ,11d RSI SILJ LT42 - L SILJ
SIVR,21d RSI SIVR LT56 - L SIVR
SJNK,3d RSI SJNK LT14 - L SJNK
SKYY,11d RSI SKYY LT27 - L SKYY
SLQD,3d RSI SLQD LT36 - L SLQD
SLV,21d RSI SLV LT56 - L SLV
SLVP,20d RSI SLVP LT50 - L SLVP
SMH,3d RSI SMH LT15 - L SMH
SMIN,7d RSI SMIN LT21 - L SMIN
SOXX,11d RSI SOXX LT38 - L SOXX
SOYB,20d RSI SOYB LT40 - L SOYB
SPAB,4d RSI SPAB LT20 - L SPAB
SPBO,18d RSI SPBO LT40 - L SPBO
SPDW,20d RSI SPDW LT42 - L SPDW
SPEM,5d RSI SPEM LT20 - L SPEM
SPHQ,3d RSI SPHQ LT11 - L SPHQ
SPHY,3d RSI SPHY LT11 - L SPHY
SPIB,7d RSI SPIB LT32 - L SPIB
SPIP,12d RSI SPIP LT43 - L SPIP
SPLB,5d RSI SPLB LT36 - L SPLB
SPMB,3d RSI SPMB LT19 - L SPMB
SPMO,4d RSI SPMO LT18 - L SPMO
SPPP,16d RSI SPPP LT50 - L SPPP
SPSB,14d RSI SPSB LT69 - L SPSB
SPTI,3d RSI SPTI LT13 - L SPTI
SPTL,3d RSI SPTL LT12 - L SPTL
SPTS,5d RSI SPTS LT40 - L SPTS
SPYG,9d RSI SPYG LT27 - L SPYG
SPYX,5d RSI SPYX LT19 - L SPYX
SRLN,21d RSI SRLN LT39 - L SRLN
SRTY,4d RSI SRTY LT13 - L SRTY
STIP,4d RSI STIP LT24 - L STIP
SUSB,5d RSI SUSB LT63 - L SUSB
SUSC,13d RSI SUSC LT59 - L SUSC
TAIL,12d RSI TAIL LT35 - L TAIL
TBT,20d RSI TBT LT37 - L TBT
TDTF,17d RSI TDTF LT44 - L TDTF
TDTT,21d RSI TDTT LT48 - L TDTT
TFI,4d RSI TFI LT12 - L TFI
TFLO,3d RSI TFLO LT69 - L TFLO
TIP,17d RSI TIP LT46 - L TIP
TIPX,16d RSI TIPX LT44 - L TIPX
TLH,3d RSI TLH LT13 - L TLH
TLT,3d RSI TLT LT14 - L TLT
TMF,3d RSI TMF LT15 - L TMF
TMV,20d RSI TMV LT37 - L TMV
TOTL,3d RSI TOTL LT17 - L TOTL
TUR,17d RSI TUR LT36 - L TUR
TWM,4d RSI TWM LT14 - L TWM
TZA,4d RSI TZA LT13 - L TZA
UAE,9d RSI UAE LT27 - L UAE
UBND,3d RSI UBND LT15 - L UBND
UDN,14d RSI UDN LT35 - L UDN
UDOW,7d RSI UDOW LT24 - L UDOW
UGL,17d RSI UGL LT48 - L UGL
UITB,3d RSI UITB LT12 - L UITB
UNL,17d RSI UNL LT35 - L UNL
URTH,3d RSI URTH LT10 - L URTH
USDU,3d RSI USDU LT16 - L USDU
USHY,3d RSI USHY LT16 - L USHY
USIG,21d RSI USIG LT59 - L USIG
USMV,7d RSI USMV LT44 - L USMV
USTB,17d RSI USTB LT68 - L USTB
UUP,3d RSI UUP LT12 - L UUP
VCIT,16d RSI VCIT LT61 - L VCIT
VCLT,3d RSI VCLT LT14 - L VCLT
VCSH,3d RSI VCSH LT17 - L VCSH
VEA,19d RSI VEA LT42 - L VEA
VEU,19d RSI VEU LT42 - L VEU
VFH,3d RSI VFH LT14 - L VFH
VGIT,3d RSI VGIT LT14 - L VGIT
VGK,4d RSI VGK LT20 - L VGK
VGLT,3d RSI VGLT LT13 - L VGLT
VGSH,3d RSI VGSH LT24 - L VGSH
VGT,5d RSI VGT LT17 - L VGT
VHT,3d RSI VHT LT21 - L VHT
VIG,3d RSI VIG LT12 - L VIG
VIGI,19d RSI VIGI LT41 - L VIGI
VIXM,15d RSI VIXM LT39 - L VIXM
VLUE,3d RSI VLUE LT11 - L VLUE
VMBS,3d RSI VMBS LT14 - L VMBS
VNLA,5d RSI VNLA LT67 - L VNLA
VNM,14d RSI VNM LT60 - L VNM
VNQI,7d RSI VNQI LT46 - L VNQI
VO,12d RSI VO LT30 - L VO
VOE,3d RSI VOE LT13 - L VOE
VONG,6d RSI VONG LT15 - L VONG
VOT,16d RSI VOT LT33 - L VOT
VOX,7d RSI VOX LT20 - L VOX
VPL,18d RSI VPL LT44 - L VPL
VRP,7d RSI VRP LT61 - L VRP
VSS,4d RSI VSS LT17 - L VSS
VTC,12d RSI VTC LT36 - L VTC
VTIP,7d RSI VTIP LT40 - L VTIP
VTV,3d RSI VTV LT15 - L VTV
VUG,6d RSI VUG LT15 - L VUG
VWO,4d RSI VWO LT14 - L VWO
VWOB,3d RSI VWOB LT18 - L VWOB
VXUS,19d RSI VXUS LT42 - L VXUS
VYM,3d RSI VYM LT14 - L VYM
VYMI,14d RSI VYMI LT43 - L VYMI
XCEM,3d RSI XCEM LT13 - L XCEM
XHB,4d RSI XHB LT13 - L XHB
XLF,3d RSI XLF LT15 - L XLF
XLI,3d RSI XLI LT16 - L XLI
XLK,8d RSI XLK LT26 - L XLK
XLV,8d RSI XLV LT35 - L XLV
XME,19d RSI XME LT43 - L XME
XMMO,3d RSI XMMO LT15 - L XMMO
XOVR,14d RSI XOVR LT28 - L XOVR
XSOE,3d RSI XSOE LT12 - L XSOE
XT,3d RSI XT LT10 - L XT
YYY,17d RSI YYY LT42 - L YYY
ZROZ,4d RSI ZROZ LT16 - L ZROZ
ZSL,4d RSI ZSL LT10 - L ZSL
