ticker,branch_id
BLOK,6d RSI BLOK LT18 - L BLOK
BLV,6d RSI BLV LT15 - L BLV
BND,9d RSI BND LT19 - L BND
BNDC,10d RSI BNDC LT20 - L BNDC
BNDW,20d RSI BNDW LT29 - L BNDW
BNDX,13d RSI BNDX LT24 - L BNDX
BNO,11d RSI BNO LT34 - L BNO
BOCT,21d RSI BOCT LT38 - L BOCT
BOND,6d RSI BOND LT11 - L BOND
BRZU,11d RSI BRZU LT25 - L BRZU
BSCP,19d RSI BSCP LT27 - L BSCP
BSCQ,19d RSI BSCQ LT27 - L BSCQ
BSCR,20d RSI BSCR LT29 - L BSCR
BSCS,11d RSI BSCS LT21 - L BSCS
BSJP,15d RSI BSJP LT30 - L BSJP
BSJQ,11d RSI BSJQ LT25 - L BSJQ
BSV,21d RSI BSV LT27 - L BSV
BTAL,7d RSI BTAL LT26 - L BTAL
BUFF,21d RSI BUFF LT35 - L BUFF
BWX,10d RSI BWX LT19 - L BWX
BWZ,8d RSI BWZ LT17 - L BWZ
BYLD,21d RSI BYLD LT30 - L BYLD
CANE,7d RSI CANE LT23 - L CANE
CATH,19d RSI CATH LT37 - L CATH
CCOR,17d RSI CCOR LT42 - L CCOR
CDC,4d RSI CDC LT13 - L CDC
CDL,21d RSI CDL LT36 - L CDL
CEF,9d RSI CEF LT20 - L CEF
CEFS,8d RSI CEFS LT20 - L CEFS
CEMB,6d RSI CEMB LT10 - L CEMB
CFA,15d RSI CFA LT30 - L CFA
CFO,20d RSI CFO LT33 - L CFO
CGW,20d RSI CGW LT31 - L CGW
CHGX,21d RSI CHGX LT34 - L CHGX
CHIQ,4d RSI CHIQ LT12 - L CHIQ
CIBR,20d RSI CIBR LT34 - L CIBR
CMBS,17d RSI CMBS LT27 - L CMBS
CMDY,4d RSI CMDY LT10 - L CMDY
CNRG,5d RSI CNRG LT12 - L CNRG
CNXT,5d RSI CNXT LT11 - L CNXT
CNYA,17d RSI CNYA LT27 - L CNYA
COLO,15d RSI COLO LT24 - L COLO
COM,4d RSI COM LT10 - L COM
COMB,5d RSI COMB LT11 - L COMB
COMT,4d RSI COMT LT13 - L COMT
CORP,6d RSI CORP LT16 - L CORP
CRAK,8d RSI CRAK LT26 - L CRAK
CRBN,17d RSI CRBN LT31 - L CRBN
CSB,4d RSI CSB LT10 - L CSB
CSM,19d RSI CSM LT34 - L CSM
CURE,19d RSI CURE LT37 - L CURE
CWB,7d RSI CWB LT14 - L CWB
CWI,7d RSI CWI LT20 - L CWI
CWS,19d RSI CWS LT33 - L CWS
CZA,13d RSI CZA LT29 - L CZA
DAX,4d RSI DAX LT10 - L DAX
DBAW,10d RSI DBAW LT25 - L DBAW
DBB,6d RSI DBB LT16 - L DBB
DBE,4d RSI DBE LT12 - L DBE
DBEF,12d RSI DBEF LT27 - L DBEF
DBEM,10d RSI DBEM LT25 - L DBEM
DBEU,5d RSI DBEU LT11 - L DBEU
DBJP,10d RSI DBJP LT25 - L DBJP
DBO,4d RSI DBO LT16 - L DBO
DBP,11d RSI DBP LT24 - L DBP
DDIV,21d RSI DDIV LT39 - L DDIV
DDLS,5d RSI DDLS LT13 - L DDLS
DDM,20d RSI DDM LT34 - L DDM
DDWM,4d RSI DDWM LT11 - L DDWM
DEM,16d RSI DEM LT30 - L DEM
DEUS,20d RSI DEUS LT34 - L DEUS
DEW,20d RSI DEW LT36 - L DEW
DFE,20d RSI DFE LT32 - L DFE
DFJ,14d RSI DFJ LT28 - L DFJ
DFNL,17d RSI DFNL LT32 - L DFNL
DGP,15d RSI DGP LT32 - L DGP
DGRE,12d RSI DGRE LT29 - L DGRE
DGRO,10d RSI DGRO LT22 - L DGRO
DGRS,18d RSI DGRS LT35 - L DGRS
DGS,10d RSI DGS LT22 - L DGS
DGT,18d RSI DGT LT34 - L DGT
DHS,21d RSI DHS LT38 - L DHS
DIAL,12d RSI DIAL LT20 - L DIAL
DIM,7d RSI DIM LT20 - L DIM
DINT,19d RSI DINT LT33 - L DINT
DIVO,12d RSI DIVO LT28 - L DIVO
DJD,9d RSI DJD LT24 - L DJD
DJP,5d RSI DJP LT11 - L DJP
DLN,5d RSI DLN LT11 - L DLN
DLS,16d RSI DLS LT29 - L DLS
DNL,20d RSI DNL LT33 - L DNL
DOL,5d RSI DOL LT12 - L DOL
DRIV,21d RSI DRIV LT35 - L DRIV
DRSK,19d RSI DRSK LT30 - L DRSK
DRV,4d RSI DRV LT14 - L DRV
DSTL,8d RSI DSTL LT22 - L DSTL
DTD,9d RSI DTD LT24 - L DTD
DTEC,11d RSI DTEC LT24 - L DTEC
DTH,5d RSI DTH LT13 - L DTH
DUG,15d RSI DUG LT25 - L DUG
DUSA,16d RSI DUSA LT32 - L DUSA
DUSL,18d RSI DUSL LT34 - L DUSL
DUST,3d RSI DUST LT11 - L DUST
DVOL,20d RSI DVOL LT34 - L DVOL
DWAS,13d RSI DWAS LT31 - L DWAS
DWLD,11d RSI DWLD LT25 - L DWLD
DWM,16d RSI DWM LT32 - L DWM
DWSH,17d RSI DWSH LT36 - L DWSH
DWX,21d RSI DWX LT31 - L DWX
DXD,13d RSI DXD LT31 - L DXD
EAGG,21d RSI EAGG LT29 - L EAGG
EBIZ,13d RSI EBIZ LT27 - L EBIZ
ECH,11d RSI ECH LT28 - L ECH
ECNS,6d RSI ECNS LT11 - L ECNS
ECON,15d RSI ECON LT28 - L ECON
EDC,13d RSI EDC LT28 - L EDC
EDEN,7d RSI EDEN LT19 - L EDEN
EDIV,7d RSI EDIV LT15 - L EDIV
EDOW,9d RSI EDOW LT24 - L EDOW
EELV,6d RSI EELV LT15 - L EELV
EEMA,21d RSI EEMA LT30 - L EEMA
EEMS,8d RSI EEMS LT19 - L EEMS
EEMV,7d RSI EEMV LT17 - L EEMV
EEMX,5d RSI EEMX LT11 - L EEMX
EES,19d RSI EES LT35 - L EES
EET,10d RSI EET LT24 - L EET
EEV,3d RSI EEV LT12 - L EEV
EFA,10d RSI EFA LT23 - L EFA
EFAX,10d RSI EFAX LT22 - L EFAX
EFNL,6d RSI EFNL LT17 - L EFNL
EFO,5d RSI EFO LT11 - L EFO
EFV,4d RSI EFV LT10 - L EFV
EFZ,21d RSI EFZ LT35 - L EFZ
EIDO,19d RSI EIDO LT36 - L EIDO
EINC,19d RSI EINC LT38 - L EINC
EIRL,5d RSI EIRL LT12 - L EIRL
ELD,16d RSI ELD LT29 - L ELD
EMCS,16d RSI EMCS LT28 - L EMCS
EMGF,17d RSI EMGF LT31 - L EMGF
EMHY,5d RSI EMHY LT10 - L EMHY
EMLC,21d RSI EMLC LT30 - L EMLC
EMTL,20d RSI EMTL LT27 - L EMTL
EMXC,17d RSI EMXC LT30 - L EMXC
ENFR,17d RSI ENFR LT37 - L ENFR
ENOR,5d RSI ENOR LT10 - L ENOR
ENZL,19d RSI ENZL LT28 - L ENZL
EPI,5d RSI EPI LT12 - L EPI
EPOL,7d RSI EPOL LT18 - L EPOL
EPP,10d RSI EPP LT26 - L EPP
EPRF,5d RSI EPRF LT11 - L EPRF
EPS,20d RSI EPS LT35 - L EPS
EPU,21d RSI EPU LT30 - L EPU
EPV,17d RSI EPV LT32 - L EPV
EQAL,21d RSI EQAL LT34 - L EQAL
EQIN,4d RSI EQIN LT10 - L EQIN
EQL,18d RSI EQL LT35 - L EQL
EQWL,15d RSI EQWL LT31 - L EQWL
ERTH,18d RSI ERTH LT29 - L ERTH
ERY,15d RSI ERY LT25 - L ERY
ESG,20d RSI ESG LT34 - L ESG
ESGE,12d RSI ESGE LT25 - L ESGE
ESGV,20d RSI ESGV LT34 - L ESGV
ESML,16d RSI ESML LT30 - L ESML
ESPO,7d RSI ESPO LT21 - L ESPO
EUDG,5d RSI EUDG LT12 - L EUDG
EUFN,5d RSI EUFN LT13 - L EUFN
EUM,3d RSI EUM LT11 - L EUM
EUO,3d RSI EUO LT10 - L EUO
EURL,7d RSI EURL LT18 - L EURL
EUSA,16d RSI EUSA LT32 - L EUSA
EVX,11d RSI EVX LT23 - L EVX
EWA,16d RSI EWA LT30 - L EWA
EWC,10d RSI EWC LT27 - L EWC
EWI,4d RSI EWI LT10 - L EWI
EWJ,17d RSI EWJ LT33 - L EWJ
EWK,9d RSI EWK LT22 - L EWK
EWL,6d RSI EWL LT12 - L EWL
EWN,6d RSI EWN LT14 - L EWN
EWO,4d RSI EWO LT10 - L EWO
EWP,7d RSI EWP LT20 - L EWP
EWQ,4d RSI EWQ LT12 - L EWQ
EWT,4d RSI EWT LT10 - L EWT
EWU,12d RSI EWU LT28 - L EWU
EWV,3d RSI EWV LT12 - L EWV
EWW,11d RSI EWW LT28 - L EWW
EWX,11d RSI EWX LT25 - L EWX
EWZ,10d RSI EWZ LT24 - L EWZ
EXI,17d RSI EXI LT32 - L EXI
EYLD,4d RSI EYLD LT10 - L EYLD
EZM,21d RSI EZM LT36 - L EZM
FAAR,21d RSI FAAR LT39 - L FAAR
FAD,20d RSI FAD LT36 - L FAD
FALN,15d RSI FALN LT23 - L FALN
FAN,16d RSI FAN LT29 - L FAN
FAZ,19d RSI FAZ LT37 - L FAZ
FBND,19d RSI FBND LT27 - L FBND
FBT,10d RSI FBT LT27 - L FBT
FCOM,21d RSI FCOM LT35 - L FCOM
FCOR,8d RSI FCOR LT18 - L FCOR
FCVT,7d RSI FCVT LT15 - L FCVT
FDD,4d RSI FDD LT11 - L FDD
FDHY,12d RSI FDHY LT25 - L FDHY
FDIV,17d RSI FDIV LT24 - L FDIV
FDL,13d RSI FDL LT32 - L FDL
FDLO,21d RSI FDLO LT34 - L FDLO
FDM,19d RSI FDM LT34 - L FDM
FDMO,21d RSI FDMO LT35 - L FDMO
FDNI,10d RSI FDNI LT24 - L FDNI
FDRR,10d RSI FDRR LT25 - L FDRR
FDT,17d RSI FDT LT34 - L FDT
FDVV,7d RSI FDVV LT24 - L FDVV
FEM,4d RSI FEM LT11 - L FEM
FEMB,18d RSI FEMB LT28 - L FEMB
FEMS,12d RSI FEMS LT28 - L FEMS
FEP,8d RSI FEP LT21 - L FEP
FEX,21d RSI FEX LT34 - L FEX
FFTY,20d RSI FFTY LT31 - L FFTY
FGD,4d RSI FGD LT15 - L FGD
FIBR,12d RSI FIBR LT18 - L FIBR
FID,5d RSI FID LT12 - L FID
FIDI,6d RSI FIDI LT16 - L FIDI
FILL,17d RSI FILL LT35 - L FILL
FINX,5d RSI FINX LT13 - L FINX
FITE,10d RSI FITE LT25 - L FITE
FIVA,10d RSI FIVA LT24 - L FIVA
FIW,20d RSI FIW LT32 - L FIW
FIXD,12d RSI FIXD LT21 - L FIXD
FJP,17d RSI FJP LT32 - L FJP
FKU,5d RSI FKU LT15 - L FKU
FLBL,6d RSI FLBL LT11 - L FLBL
FLBR,11d RSI FLBR LT25 - L FLBR
FLCA,8d RSI FLCA LT23 - L FLCA
FLDR,17d RSI FLDR LT27 - L FLDR
FLEE,5d RSI FLEE LT13 - L FLEE
FLGB,17d RSI FLGB LT33 - L FLGB
FLHY,17d RSI FLHY LT31 - L FLHY
FLIA,5d RSI FLIA LT12 - L FLIA
FLIN,20d RSI FLIN LT38 - L FLIN
FLKR,5d RSI FLKR LT11 - L FLKR
FLLA,16d RSI FLLA LT31 - L FLLA
FLOT,5d RSI FLOT LT16 - L FLOT
FLQL,19d RSI FLQL LT36 - L FLQL
FLQM,21d RSI FLQM LT35 - L FLQM
FLRN,3d RSI FLRN LT13 - L FLRN
FLSW,20d RSI FLSW LT29 - L FLSW
FLTB,19d RSI FLTB LT27 - L FLTB
FLTR,15d RSI FLTR LT38 - L FLTR
FLTW,10d RSI FLTW LT24 - L FLTW
FMAT,14d RSI FMAT LT29 - L FMAT
FMF,5d RSI FMF LT16 - L FMF
FNCL,15d RSI FNCL LT32 - L FNCL
FNDB,6d RSI FNDB LT17 - L FNDB
FNDC,12d RSI FNDC LT28 - L FNDC
FNDE,5d RSI FNDE LT12 - L FNDE
FNDF,18d RSI FNDF LT34 - L FNDF
FNDX,9d RSI FNDX LT25 - L FNDX
FNGD,9d RSI FNGD LT30 - L FNGD
FNGO,20d RSI FNGO LT34 - L FNGO
FNK,21d RSI FNK LT38 - L FNK
FNX,19d RSI FNX LT35 - L FNX
FNY,20d RSI FNY LT34 - L FNY
FPE,20d RSI FPE LT24 - L FPE
FPEI,17d RSI FPEI LT22 - L FPEI
FPX,9d RSI FPX LT22 - L FPX
FPXI,10d RSI FPXI LT20 - L FPXI
FQAL,19d RSI FQAL LT34 - L FQAL
FREL,18d RSI FREL LT29 - L FREL
FRI,6d RSI FRI LT10 - L FRI
FSCS,21d RSI FSCS LT36 - L FSCS
FSMB,19d RSI FSMB LT19 - L FSMB
FTA,4d RSI FTA LT12 - L FTA
FTC,10d RSI FTC LT22 - L FTC
FTEC,20d RSI FTEC LT36 - L FTEC
FTGC,4d RSI FTGC LT11 - L FTGC
FTLS,21d RSI FTLS LT36 - L FTLS
FTQI,10d RSI FTQI LT26 - L FTQI
FTRI,10d RSI FTRI LT28 - L FTRI
FTSD,21d RSI FTSD LT26 - L FTSD
FTSL,19d RSI FTSL LT27 - L FTSL
FTXG,3d RSI FTXG LT11 - L FTXG
FTXH,21d RSI FTXH LT38 - L FTXH
FTXN,21d RSI FTXN LT38 - L FTXN
FUMB,6d RSI FUMB LT18 - L FUMB
FVAL,15d RSI FVAL LT33 - L FVAL
FVC,21d RSI FVC LT40 - L FVC
FVD,10d RSI FVD LT24 - L FVD
FXA,13d RSI FXA LT27 - L FXA
FXB,4d RSI FXB LT11 - L FXB
FXC,19d RSI FXC LT34 - L FXC
FXD,20d RSI FXD LT36 - L FXD
FXE,17d RSI FXE LT28 - L FXE
FXG,4d RSI FXG LT10 - L FXG
FXH,5d RSI FXH LT12 - L FXH
FXL,15d RSI FXL LT30 - L FXL
FXN,15d RSI FXN LT35 - L FXN
FXO,9d RSI FXO LT28 - L FXO
FXZ,19d RSI FXZ LT32 - L FXZ
FYC,10d RSI FYC LT23 - L FYC
FYLD,20d RSI FYLD LT33 - L FYLD
FYT,4d RSI FYT LT11 - L FYT
FYX,16d RSI FYX LT33 - L FYX
GAL,11d RSI GAL LT27 - L GAL
GBF,6d RSI GBF LT16 - L GBF
GBTC,12d RSI GBTC LT24 - L GBTC
GCOW,12d RSI GCOW LT28 - L GCOW
GDMA,6d RSI GDMA LT19 - L GDMA
GEM,12d RSI GEM LT26 - L GEM
GGME,18d RSI GGME LT34 - L GGME
GHYB,16d RSI GHYB LT29 - L GHYB
GHYG,21d RSI GHYG LT30 - L GHYG
GIGB,7d RSI GIGB LT18 - L GIGB
GII,19d RSI GII LT33 - L GII
GLD,10d RSI GLD LT24 - L GLD
GLDI,12d RSI GLDI LT27 - L GLDI
GLDM,10d RSI GLDM LT23 - L GLDM
GLIN,18d RSI GLIN LT30 - L GLIN
GLOF,19d RSI GLOF LT35 - L GLOF
GMF,16d RSI GMF LT28 - L GMF
GNMA,21d RSI GNMA LT29 - L GNMA
GOAU,21d RSI GOAU LT33 - L GOAU
GOEX,21d RSI GOEX LT33 - L GOEX
GOVI,10d RSI GOVI LT22 - L GOVI
GOVT,5d RSI GOVT LT14 - L GOVT
GQRE,14d RSI GQRE LT23 - L GQRE
GREK,10d RSI GREK LT24 - L GREK
GRNB,7d RSI GRNB LT12 - L GRNB
GRPM,20d RSI GRPM LT35 - L GRPM
GSEW,18d RSI GSEW LT33 - L GSEW
GSG,3d RSI GSG LT10 - L GSG
GSIE,5d RSI GSIE LT10 - L GSIE
GSSC,21d RSI GSSC LT36 - L GSSC
GSY,10d RSI GSY LT17 - L GSY
GTIP,20d RSI GTIP LT32 - L GTIP
GTO,19d RSI GTO LT26 - L GTO
GVAL,5d RSI GVAL LT15 - L GVAL
GVI,20d RSI GVI LT28 - L GVI
GVIP,20d RSI GVIP LT33 - L GVIP
GWX,20d RSI GWX LT31 - L GWX
GXC,5d RSI GXC LT12 - L GXC
HAP,10d RSI HAP LT26 - L HAP
HAUZ,8d RSI HAUZ LT15 - L HAUZ
HAWX,10d RSI HAWX LT26 - L HAWX
HDEF,10d RSI HDEF LT24 - L HDEF
HDMV,10d RSI HDMV LT20 - L HDMV
HDV,10d RSI HDV LT28 - L HDV
HEDJ,6d RSI HEDJ LT16 - L HEDJ
HEEM,8d RSI HEEM LT20 - L HEEM
HEFA,12d RSI HEFA LT28 - L HEFA
HEWJ,8d RSI HEWJ LT21 - L HEWJ
HEZU,5d RSI HEZU LT13 - L HEZU
HFXI,5d RSI HFXI LT11 - L HFXI
HIPS,16d RSI HIPS LT28 - L HIPS
HMOP,18d RSI HMOP LT14 - L HMOP
HNDL,10d RSI HNDL LT21 - L HNDL
HSCZ,20d RSI HSCZ LT32 - L HSCZ
HTAB,20d RSI HTAB LT22 - L HTAB
HTRB,21d RSI HTRB LT28 - L HTRB
HUSV,17d RSI HUSV LT31 - L HUSV
HYD,19d RSI HYD LT16 - L HYD
HYDB,18d RSI HYDB LT28 - L HYDB
HYDW,21d RSI HYDW LT31 - L HYDW
HYEM,7d RSI HYEM LT11 - L HYEM
HYG,15d RSI HYG LT27 - L HYG
HYGH,17d RSI HYGH LT36 - L HYGH
HYGV,13d RSI HYGV LT26 - L HYGV
HYHG,20d RSI HYHG LT38 - L HYHG
HYLB,17d RSI HYLB LT29 - L HYLB
HYLS,6d RSI HYLS LT11 - L HYLS
HYS,14d RSI HYS LT32 - L HYS
HYXF,17d RSI HYXF LT28 - L HYXF
HYXU,7d RSI HYXU LT13 - L HYXU
HYZD,6d RSI HYZD LT22 - L HYZD
IAGG,8d RSI IAGG LT18 - L IAGG
IAK,11d RSI IAK LT34 - L IAK
IAT,13d RSI IAT LT31 - L IAT
IAU,10d RSI IAU LT24 - L IAU
IBB,5d RSI IBB LT12 - L IBB
IBD,10d RSI IBD LT24 - L IBD
IBDQ,6d RSI IBDQ LT11 - L IBDQ
IBDR,10d RSI IBDR LT16 - L IBDR
IBDS,18d RSI IBDS LT28 - L IBDS
IBDT,18d RSI IBDT LT26 - L IBDT
IBUY,4d RSI IBUY LT10 - L IBUY
ICLN,7d RSI ICLN LT15 - L ICLN
ICOW,13d RSI ICOW LT30 - L ICOW
ICSH,10d RSI ICSH LT24 - L ICSH
IDEV,14d RSI IDEV LT30 - L IDEV
IDGT,21d RSI IDGT LT37 - L IDGT
IDHQ,17d RSI IDHQ LT28 - L IDHQ
IDLV,5d RSI IDLV LT11 - L IDLV
IDMO,15d RSI IDMO LT31 - L IDMO
IDOG,5d RSI IDOG LT13 - L IDOG
IDX,17d RSI IDX LT33 - L IDX
IEF,5d RSI IEF LT13 - L IEF
IEFA,10d RSI IEFA LT24 - L IEFA
IEI,7d RSI IEI LT14 - L IEI
IEMG,14d RSI IEMG LT30 - L IEMG
IEO,21d RSI IEO LT38 - L IEO
IETC,4d RSI IETC LT11 - L IETC
IEUR,4d RSI IEUR LT11 - L IEUR
IEUS,6d RSI IEUS LT14 - L IEUS
IEV,6d RSI IEV LT16 - L IEV
IFGL,7d RSI IFGL LT15 - L IFGL
IFRA,13d RSI IFRA LT28 - L IFRA
IFV,7d RSI IFV LT18 - L IFV
IG,15d RSI IG LT23 - L IG
IGBH,4d RSI IGBH LT10 - L IGBH
IGEB,21d RSI IGEB LT28 - L IGEB
IGHG,7d RSI IGHG LT16 - L IGHG
IGIB,21d RSI IGIB LT27 - L IGIB
IGLB,5d RSI IGLB LT12 - L IGLB
IGOV,17d RSI IGOV LT23 - L IGOV
IGPT,5d RSI IGPT LT13 - L IGPT
IGRO,17d RSI IGRO LT31 - L IGRO
IGSB,17d RSI IGSB LT26 - L IGSB
IHDG,13d RSI IHDG LT31 - L IHDG
IHE,15d RSI IHE LT32 - L IHE
IHY,13d RSI IHY LT21 - L IHY
IJH,13d RSI IJH LT32 - L IJH
IJJ,16d RSI IJJ LT35 - L IJJ
IJS,16d RSI IJS LT33 - L IJS
ILCB,19d RSI ILCB LT35 - L ILCB
ILCG,21d RSI ILCG LT35 - L ILCG
ILCV,11d RSI ILCV LT27 - L ILCV
ILF,16d RSI ILF LT30 - L ILF
ILTB,10d RSI ILTB LT23 - L ILTB
IMCB,18d RSI IMCB LT33 - L IMCB
IMCV,5d RSI IMCV LT13 - L IMCV
IMOM,19d RSI IMOM LT31 - L IMOM
IMTB,18d RSI IMTB LT25 - L IMTB
IMTM,16d RSI IMTM LT31 - L IMTM
INCE,17d RSI INCE LT32 - L INCE
INCO,12d RSI INCO LT31 - L INCO
INDA,7d RSI INDA LT20 - L INDA
INDL,17d RSI INDL LT35 - L INDL
INDS,13d RSI INDS LT23 - L INDS
INTF,11d RSI INTF LT28 - L INTF
IOO,5d RSI IOO LT12 - L IOO
IPAY,16d RSI IPAY LT29 - L IPAY
IPKW,6d RSI IPKW LT15 - L IPKW
IPO,4d RSI IPO LT10 - L IPO
IQDG,10d RSI IQDG LT23 - L IQDG
IQDY,8d RSI IQDY LT27 - L IQDY
IQLT,13d RSI IQLT LT28 - L IQLT
ISCB,15d RSI ISCB LT29 - L ISCB
ISCF,13d RSI ISCF LT30 - L ISCF
ISCG,10d RSI ISCG LT23 - L ISCG
ISCV,15d RSI ISCV LT33 - L ISCV
ISHG,7d RSI ISHG LT20 - L ISHG
ISMD,20d RSI ISMD LT35 - L ISMD
ISTB,19d RSI ISTB LT23 - L ISTB
ITEQ,17d RSI ITEQ LT29 - L ITEQ
IUS,10d RSI IUS LT27 - L IUS
IUSB,16d RSI IUSB LT25 - L IUSB
IVAL,4d RSI IVAL LT13 - L IVAL
IVOG,20d RSI IVOG LT35 - L IVOG
IVOO,21d RSI IVOO LT36 - L IVOO
IVOV,15d RSI IVOV LT34 - L IVOV
IWC,13d RSI IWC LT25 - L IWC
IWF,20d RSI IWF LT35 - L IWF
IWL,21d RSI IWL LT37 - L IWL
IWN,20d RSI IWN LT35 - L IWN
IWO,6d RSI IWO LT19 - L IWO
IWP,12d RSI IWP LT27 - L IWP
IWS,17d RSI IWS LT33 - L IWS
IWY,21d RSI IWY LT36 - L IWY
IXG,12d RSI IXG LT28 - L IXG
IXN,19d RSI IXN LT34 - L IXN
IXP,17d RSI IXP LT33 - L IXP
IXUS,13d RSI IXUS LT28 - L IXUS
IYF,10d RSI IYF LT29 - L IYF
IYJ,20d RSI IYJ LT36 - L IYJ
IYK,19d RSI IYK LT34 - L IYK
IYLD,21d RSI IYLD LT30 - L IYLD
IYM,11d RSI IYM LT26 - L IYM
IYW,4d RSI IYW LT11 - L IYW
IYY,21d RSI IYY LT36 - L IYY
IYZ,7d RSI IYZ LT13 - L IYZ
IZRL,4d RSI IZRL LT10 - L IZRL
JETS,13d RSI JETS LT29 - L JETS
JHEM,17d RSI JHEM LT31 - L JHEM
JHMD,11d RSI JHMD LT27 - L JHMD
JHML,21d RSI JHML LT34 - L JHML
JHSC,14d RSI JHSC LT32 - L JHSC
JMBS,10d RSI JMBS LT14 - L JMBS
JMOM,20d RSI JMOM LT35 - L JMOM
JMST,16d RSI JMST LT28 - L JMST
JMUB,17d RSI JMUB LT10 - L JMUB
JNK,15d RSI JNK LT27 - L JNK
JPEM,10d RSI JPEM LT24 - L JPEM
JPIB,13d RSI JPIB LT18 - L JPIB
JPIN,11d RSI JPIN LT26 - L JPIN
JPMB,9d RSI JPMB LT19 - L JPMB
JPME,20d RSI JPME LT34 - L JPME
JPSE,12d RSI JPSE LT31 - L JPSE
JPST,21d RSI JPST LT40 - L JPST
JPUS,12d RSI JPUS LT27 - L JPUS
JPXN,19d RSI JPXN LT34 - L JPXN
JSMD,14d RSI JSMD LT28 - L JSMD
JSML,10d RSI JSML LT22 - L JSML
JUST,20d RSI JUST LT36 - L JUST
JVAL,13d RSI JVAL LT30 - L JVAL
JXI,11d RSI JXI LT24 - L JXI
KARS,21d RSI KARS LT32 - L KARS
KBE,11d RSI KBE LT29 - L KBE
KBWB,17d RSI KBWB LT33 - L KBWB
KBWD,20d RSI KBWD LT31 - L KBWD
KBWP,4d RSI KBWP LT13 - L KBWP
KBWY,5d RSI KBWY LT12 - L KBWY
KCE,19d RSI KCE LT33 - L KCE
KGRN,14d RSI KGRN LT25 - L KGRN
KNG,7d RSI KNG LT17 - L KNG
KOMP,4d RSI KOMP LT12 - L KOMP
KORP,21d RSI KORP LT26 - L KORP
KRMA,19d RSI KRMA LT35 - L KRMA
KURE,9d RSI KURE LT22 - L KURE
KXI,7d RSI KXI LT18 - L KXI
LDUR,5d RSI LDUR LT10 - L LDUR
LEAD,21d RSI LEAD LT36 - L LEAD
LEGR,10d RSI LEGR LT23 - L LEGR
LGLV,21d RSI LGLV LT34 - L LGLV
LKOR,7d RSI LKOR LT18 - L LKOR
LOUP,21d RSI LOUP LT35 - L LOUP
LQDH,7d RSI LQDH LT16 - L LQDH
LQDI,21d RSI LQDI LT33 - L LQDI
LRGE,20d RSI LRGE LT34 - L LRGE
LSAF,16d RSI LSAF LT33 - L LSAF
LTL,16d RSI LTL LT31 - L LTL
LTPZ,20d RSI LTPZ LT33 - L LTPZ
LVHD,5d RSI LVHD LT10 - L LVHD
MBB,20d RSI MBB LT26 - L MBB
MDIV,21d RSI MDIV LT35 - L MDIV
