oos_year,ticker,ours_branch_id,sheet_branch_id,status
2026,EWI,21d RSI EWI LT51 - L EWI,21d RSI EWI LT51 - L EWI,exact_both
2026,EWM,4d RSI EWM LT13 - L EWM,4d RSI EWM LT13 - L EWM,exact_both
2026,EWT,3d RSI EWT LT12 - L EWT,3d RSI EWT LT12 - L EWT,exact_both
2026,EWW,3d RSI EWW LT10 - L EWW,3d RSI EWW LT10 - L EWW,exact_both
2026,EZA,18d RSI EZA LT41 - L EZA,18d RSI EZA LT41 - L EZA,exact_both
2026,EZU,20d RSI EZU LT47 - L EZU,20d RSI EZU LT47 - L EZU,exact_both
2026,FAZ,12d RSI FAZ LT31 - L FAZ,12d RSI FAZ LT31 - L FAZ,exact_both
2026,FBND,21d RSI FBND LT44 - L FBND,21d RSI FBND LT44 - L FBND,exact_both
2026,FDT,17d RSI FDT LT47 - L FDT,17d RSI FDT LT47 - L FDT,exact_both
2026,FDVV,3d RSI FDVV LT10 - L FDVV,3d RSI FDVV LT10 - L FDVV,exact_both
2026,FLKR,3d RSI FLKR LT14 - L FLKR,3d RSI FLKR LT14 - L FLKR,exact_both
2026,FNCL,3d RSI FNCL LT14 - L FNCL,3d RSI FNCL LT14 - L FNCL,exact_both
2026,FNDE,11d RSI FNDE LT35 - L FNDE,11d RSI FNDE LT35 - L FNDE,exact_both
2026,FPE,13d RSI FPE LT41 - L FPE,13d RSI FPE LT41 - L FPE,exact_both
2026,FSTA,5d RSI FSTA LT22 - L FSTA,5d RSI FSTA LT22 - L FSTA,exact_both
2026,FTCS,8d RSI FTCS LT44 - L FTCS,8d RSI FTCS LT44 - L FTCS,exact_both
2026,FTEC,5d RSI FTEC LT17 - L FTEC,5d RSI FTEC LT17 - L FTEC,exact_both
2026,FTXR,3d RSI FTXR LT10 - L FTXR,3d RSI FTXR LT10 - L FTXR,exact_both
2026,FXY,4d RSI FXY LT14 - L FXY,4d RSI FXY LT14 - L FXY,exact_both
2026,GDXJ,21d RSI GDXJ LT45 - L GDXJ,21d RSI GDXJ LT45 - L GDXJ,exact_both
2026,GIGB,17d RSI GIGB LT40 - L GIGB,17d RSI GIGB LT40 - L GIGB,exact_both
2026,GLL,6d RSI GLL LT10 - L GLL,6d RSI GLL LT10 - L GLL,exact_both
2026,GSLC,4d RSI GSLC LT14 - L GSLC,4d RSI GSLC LT14 - L GSLC,exact_both
2026,HEFA,16d RSI HEFA LT42 - L HEFA,16d RSI HEFA LT42 - L HEFA,exact_both
2026,HTRB,3d RSI HTRB LT16 - L HTRB,3d RSI HTRB LT16 - L HTRB,exact_both
2026,HYD,4d RSI HYD LT13 - L HYD,4d RSI HYD LT13 - L HYD,exact_both
2026,HYEM,16d RSI HYEM LT42 - L HYEM,16d RSI HYEM LT42 - L HYEM,exact_both
2026,HYG,3d RSI HYG LT17 - L HYG,3d RSI HYG LT17 - L HYG,exact_both
2026,HYLS,3d RSI HYLS LT11 - L HYLS,3d RSI HYLS LT11 - L HYLS,exact_both
2026,IAT,5d RSI IAT LT14 - L IAT,5d RSI IAT LT14 - L IAT,exact_both
2026,IBDS,3d RSI IBDS LT19 - L IBDS,3d RSI IBDS LT19 - L IBDS,exact_both
2026,IDEV,19d RSI IDEV LT42 - L IDEV,19d RSI IDEV LT42 - L IDEV,exact_both
2026,IDU,4d RSI IDU LT12 - L IDU,4d RSI IDU LT12 - L IDU,exact_both
2026,IDX,5d RSI IDX LT14 - L IDX,5d RSI IDX LT14 - L IDX,exact_both
2026,IEF,3d RSI IEF LT13 - L IEF,3d RSI IEF LT13 - L IEF,exact_both
2026,IEFA,21d RSI IEFA LT43 - L IEFA,21d RSI IEFA LT43 - L IEFA,exact_both
2026,IGLB,5d RSI IGLB LT20 - L IGLB,5d RSI IGLB LT20 - L IGLB,exact_both
2026,IGM,8d RSI IGM LT24 - L IGM,8d RSI IGM LT24 - L IGM,exact_both
2026,IGV,4d RSI IGV LT13 - L IGV,4d RSI IGV LT13 - L IGV,exact_both
2026,IHF,15d RSI IHF LT31 - L IHF,15d RSI IHF LT31 - L IHF,exact_both
2026,IHI,12d RSI IHI LT36 - L IHI,12d RSI IHI LT36 - L IHI,exact_both
2026,IJJ,3d RSI IJJ LT12 - L IJJ,3d RSI IJJ LT12 - L IJJ,exact_both
2026,ILF,3d RSI ILF LT11 - L ILF,3d RSI ILF LT11 - L ILF,exact_both
2026,INDA,15d RSI INDA LT30 - L INDA,15d RSI INDA LT30 - L INDA,exact_both
2026,INTF,21d RSI INTF LT43 - L INTF,21d RSI INTF LT43 - L INTF,exact_both
2026,ISTB,4d RSI ISTB LT31 - L ISTB,4d RSI ISTB LT31 - L ISTB,exact_both
2026,ITM,5d RSI ITM LT18 - L ITM,5d RSI ITM LT18 - L ITM,exact_both
2026,IUSB,12d RSI IUSB LT38 - L IUSB,12d RSI IUSB LT38 - L IUSB,exact_both
2026,IUSG,11d RSI IUSG LT29 - L IUSG,11d RSI IUSG LT29 - L IUSG,exact_both
2026,IWD,3d RSI IWD LT11 - L IWD,3d RSI IWD LT11 - L IWD,exact_both
2026,IWS,10d RSI IWS LT30 - L IWS,10d RSI IWS LT30 - L IWS,exact_both
2026,IWY,7d RSI IWY LT23 - L IWY,7d RSI IWY LT23 - L IWY,exact_both
2026,IXJ,14d RSI IXJ LT38 - L IXJ,14d RSI IXJ LT38 - L IXJ,exact_both
2026,IYF,3d RSI IYF LT13 - L IYF,3d RSI IYF LT13 - L IYF,exact_both
2026,IYJ,7d RSI IYJ LT23 - L IYJ,7d RSI IYJ LT23 - L IYJ,exact_both
2026,IYK,3d RSI IYK LT10 - L IYK,3d RSI IYK LT10 - L IYK,exact_both
2026,IYM,3d RSI IYM LT11 - L IYM,3d RSI IYM LT11 - L IYM,exact_both
2026,IYT,4d RSI IYT LT11 - L IYT,4d RSI IYT LT11 - L IYT,exact_both
2026,IYW,6d RSI IYW LT20 - L IYW,6d RSI IYW LT20 - L IYW,exact_both
2026,JHMD,20d RSI JHMD LT43 - L JHMD,20d RSI JHMD LT43 - L JHMD,exact_both
2026,JNUG,21d RSI JNUG LT44 - L JNUG,21d RSI JNUG LT44 - L JNUG,exact_both
2026,KBE,4d RSI KBE LT10 - L KBE,4d RSI KBE LT10 - L KBE,exact_both
2026,KBWB,4d RSI KBWB LT12 - L KBWB,4d RSI KBWB LT12 - L KBWB,exact_both
2026,KOLD,14d RSI KOLD LT31 - L KOLD,14d RSI KOLD LT31 - L KOLD,exact_both
2026,KRE,4d RSI KRE LT10 - L KRE,4d RSI KRE LT10 - L KRE,exact_both
2026,KWEB,15d RSI KWEB LT33 - L KWEB,15d RSI KWEB LT33 - L KWEB,exact_both
2026,LEMB,3d RSI LEMB LT13 - L LEMB,3d RSI LEMB LT13 - L LEMB,exact_both
2026,LQD,5d RSI LQD LT19 - L LQD,5d RSI LQD LT19 - L LQD,exact_both
2026,LRGF,13d RSI LRGF LT32 - L LRGF,13d RSI LRGF LT32 - L LRGF,exact_both
2026,MBB,6d RSI MBB LT32 - L MBB,6d RSI MBB LT32 - L MBB,exact_both
2026,MGC,6d RSI MGC LT23 - L MGC,6d RSI MGC LT23 - L MGC,exact_both
2026,MLN,8d RSI MLN LT22 - L MLN,8d RSI MLN LT22 - L MLN,exact_both
2026,MORT,20d RSI MORT LT39 - L MORT,20d RSI MORT LT39 - L MORT,exact_both
2026,MTUM,3d RSI MTUM LT13 - L MTUM,3d RSI MTUM LT13 - L MTUM,exact_both
2026,MUB,6d RSI MUB LT17 - L MUB,6d RSI MUB LT17 - L MUB,exact_both
2026,NLR,3d RSI NLR LT11 - L NLR,3d RSI NLR LT11 - L NLR,exact_both
2026,NYF,3d RSI NYF LT11 - L NYF,3d RSI NYF LT11 - L NYF,exact_both
2026,OEF,4d RSI OEF LT10 - L OEF,4d RSI OEF LT10 - L OEF,exact_both
2026,PHYS,5d RSI PHYS LT28 - L PHYS,5d RSI PHYS LT28 - L PHYS,exact_both
2026,PICB,4d RSI PICB LT15 - L PICB,4d RSI PICB LT15 - L PICB,exact_both
2026,PSI,4d RSI PSI LT19 - L PSI,4d RSI PSI LT19 - L PSI,exact_both
2026,PXH,11d RSI PXH LT36 - L PXH,11d RSI PXH LT36 - L PXH,exact_both
2026,QQQ,7d RSI QQQ LT25 - L QQQ,7d RSI QQQ LT25 - L QQQ,exact_both
2026,QQXT,3d RSI QQXT LT10 - L QQXT,3d RSI QQXT LT10 - L QQXT,exact_both
2026,RDVY,4d RSI RDVY LT17 - L RDVY,4d RSI RDVY LT17 - L RDVY,exact_both
2026,REM,20d RSI REM LT39 - L REM,20d RSI REM LT39 - L REM,exact_both
2026,ROBO,4d RSI ROBO LT10 - L ROBO,4d RSI ROBO LT10 - L ROBO,exact_both
2026,SCHC,4d RSI SCHC LT16 - L SCHC,4d RSI SCHC LT16 - L SCHC,exact_both
2026,SCHF,20d RSI SCHF LT42 - L SCHF,20d RSI SCHF LT42 - L SCHF,exact_both
2026,SCHG,5d RSI SCHG LT12 - L SCHG,5d RSI SCHG LT12 - L SCHG,exact_both
2026,SCHR,4d RSI SCHR LT19 - L SCHR,4d RSI SCHR LT19 - L SCHR,exact_both
2026,SCZ,17d RSI SCZ LT39 - L SCZ,17d RSI SCZ LT39 - L SCZ,exact_both
2026,SDVY,5d RSI SDVY LT14 - L SDVY,5d RSI SDVY LT14 - L SDVY,exact_both
2026,SECT,7d RSI SECT LT22 - L SECT,7d RSI SECT LT22 - L SECT,exact_both
2026,SHY,3d RSI SHY LT18 - L SHY,3d RSI SHY LT18 - L SHY,exact_both
2026,SIL,20d RSI SIL LT46 - L SIL,20d RSI SIL LT46 - L SIL,exact_both
2026,SJNK,3d RSI SJNK LT14 - L SJNK,3d RSI SJNK LT14 - L SJNK,exact_both
2026,SLYV,4d RSI SLYV LT13 - L SLYV,4d RSI SLYV LT13 - L SLYV,exact_both
2026,SOYB,20d RSI SOYB LT40 - L SOYB,20d RSI SOYB LT40 - L SOYB,exact_both
2026,SPBO,18d RSI SPBO LT40 - L SPBO,18d RSI SPBO LT40 - L SPBO,exact_both
2026,SPHQ,3d RSI SPHQ LT11 - L SPHQ,3d RSI SPHQ LT11 - L SPHQ,exact_both
2026,SPMB,3d RSI SPMB LT19 - L SPMB,3d RSI SPMB LT19 - L SPMB,exact_both
2026,SPMO,4d RSI SPMO LT18 - L SPMO,4d RSI SPMO LT18 - L SPMO,exact_both
2026,SPTL,3d RSI SPTL LT12 - L SPTL,3d RSI SPTL LT12 - L SPTL,exact_both
2026,SPYX,5d RSI SPYX LT19 - L SPYX,5d RSI SPYX LT19 - L SPYX,exact_both
2026,SRLN,21d RSI SRLN LT39 - L SRLN,21d RSI SRLN LT39 - L SRLN,exact_both
2026,SRTY,4d RSI SRTY LT13 - L SRTY,4d RSI SRTY LT13 - L SRTY,exact_both
2026,TBT,20d RSI TBT LT37 - L TBT,20d RSI TBT LT37 - L TBT,exact_both
2026,TFI,4d RSI TFI LT12 - L TFI,4d RSI TFI LT12 - L TFI,exact_both
2026,TLH,3d RSI TLH LT13 - L TLH,3d RSI TLH LT13 - L TLH,exact_both
2026,TLT,3d RSI TLT LT14 - L TLT,3d RSI TLT LT14 - L TLT,exact_both
2026,TMF,3d RSI TMF LT15 - L TMF,3d RSI TMF LT15 - L TMF,exact_both
2026,TMV,20d RSI TMV LT37 - L TMV,20d RSI TMV LT37 - L TMV,exact_both
2026,TUR,17d RSI TUR LT36 - L TUR,17d RSI TUR LT36 - L TUR,exact_both
2026,TWM,4d RSI TWM LT14 - L TWM,4d RSI TWM LT14 - L TWM,exact_both
2026,TZA,4d RSI TZA LT13 - L TZA,4d RSI TZA LT13 - L TZA,exact_both
2026,UDOW,7d RSI UDOW LT24 - L UDOW,7d RSI UDOW LT24 - L UDOW,exact_both
2026,UITB,3d RSI UITB LT12 - L UITB,3d RSI UITB LT12 - L UITB,exact_both
2026,UNL,17d RSI UNL LT35 - L UNL,17d RSI UNL LT35 - L UNL,exact_both
2026,URTH,3d RSI URTH LT10 - L URTH,3d RSI URTH LT10 - L URTH,exact_both
2026,USHY,3d RSI USHY LT16 - L USHY,3d RSI USHY LT16 - L USHY,exact_both
2026,USMV,7d RSI USMV LT44 - L USMV,7d RSI USMV LT44 - L USMV,exact_both
2026,UTES,3d RSI UTES LT13 - L UTES,3d RSI UTES LT13 - L UTES,exact_both
2026,UTSL,4d RSI UTSL LT12 - L UTSL,4d RSI UTSL LT12 - L UTSL,exact_both
2026,VBR,4d RSI VBR LT14 - L VBR,4d RSI VBR LT14 - L VBR,exact_both
2026,VCSH,3d RSI VCSH LT17 - L VCSH,3d RSI VCSH LT17 - L VCSH,exact_both
2026,VEA,19d RSI VEA LT42 - L VEA,19d RSI VEA LT42 - L VEA,exact_both
2026,VFH,3d RSI VFH LT14 - L VFH,3d RSI VFH LT14 - L VFH,exact_both
2026,VGIT,3d RSI VGIT LT14 - L VGIT,3d RSI VGIT LT14 - L VGIT,exact_both
2026,VGLT,3d RSI VGLT LT13 - L VGLT,3d RSI VGLT LT13 - L VGLT,exact_both
2026,VGSH,3d RSI VGSH LT24 - L VGSH,3d RSI VGSH LT24 - L VGSH,exact_both
2026,VGT,5d RSI VGT LT17 - L VGT,5d RSI VGT LT17 - L VGT,exact_both
2026,VHT,3d RSI VHT LT21 - L VHT,3d RSI VHT LT21 - L VHT,exact_both
2026,VIG,3d RSI VIG LT12 - L VIG,3d RSI VIG LT12 - L VIG,exact_both
2026,VIGI,19d RSI VIGI LT41 - L VIGI,19d RSI VIGI LT41 - L VIGI,exact_both
2026,VLUE,3d RSI VLUE LT11 - L VLUE,3d RSI VLUE LT11 - L VLUE,exact_both
2026,VMBS,3d RSI VMBS LT14 - L VMBS,3d RSI VMBS LT14 - L VMBS,exact_both
2026,VO,12d RSI VO LT30 - L VO,12d RSI VO LT30 - L VO,exact_both
2026,VONG,6d RSI VONG LT15 - L VONG,6d RSI VONG LT15 - L VONG,exact_both
2026,VOT,16d RSI VOT LT33 - L VOT,16d RSI VOT LT33 - L VOT,exact_both
2026,VOX,7d RSI VOX LT20 - L VOX,7d RSI VOX LT20 - L VOX,exact_both
2026,VPL,18d RSI VPL LT44 - L VPL,18d RSI VPL LT44 - L VPL,exact_both
2026,VPU,5d RSI VPU LT18 - L VPU,5d RSI VPU LT18 - L VPU,exact_both
2026,VT,3d RSI VT LT10 - L VT,3d RSI VT LT10 - L VT,exact_both
2026,VTEB,4d RSI VTEB LT13 - L VTEB,4d RSI VTEB LT13 - L VTEB,exact_both
2026,VUG,6d RSI VUG LT15 - L VUG,6d RSI VUG LT15 - L VUG,exact_both
2026,VWO,4d RSI VWO LT14 - L VWO,4d RSI VWO LT14 - L VWO,exact_both
2026,VWOB,3d RSI VWOB LT18 - L VWOB,3d RSI VWOB LT18 - L VWOB,exact_both
2026,VYM,3d RSI VYM LT14 - L VYM,3d RSI VYM LT14 - L VYM,exact_both
2026,XLY,19d RSI XLY LT33 - L XLY,19d RSI XLY LT33 - L XLY,exact_both
2026,XMMO,3d RSI XMMO LT15 - L XMMO,3d RSI XMMO LT15 - L XMMO,exact_both
2026,XOVR,14d RSI XOVR LT28 - L XOVR,14d RSI XOVR LT28 - L XOVR,exact_both
2026,XRT,18d RSI XRT LT30 - L XRT,18d RSI XRT LT30 - L XRT,exact_both
2026,XT,3d RSI XT LT10 - L XT,3d RSI XT LT10 - L XT,exact_both
2026,ZROZ,4d RSI ZROZ LT16 - L ZROZ,4d RSI ZROZ LT16 - L ZROZ,exact_both
2026,ZSL,4d RSI ZSL LT10 - L ZSL,4d RSI ZSL LT10 - L ZSL,exact_both
2026,AAAU,9d RSI AAAU LT41 - L AAAU,,ours_only
2026,AADR,16d RSI AADR LT37 - L AADR,,ours_only
2026,ABFL,10d RSI ABFL LT28 - L ABFL,,ours_only
2026,ABLG,3d RSI ABLG LT10 - L ABLG,,ours_only
2026,ACES,16d RSI ACES LT36 - L ACES,,ours_only
2026,ACWI,3d RSI ACWI LT10 - L ACWI,,ours_only
2026,ADME,18d RSI ADME LT36 - L ADME,,ours_only
2026,AFIF,13d RSI AFIF LT37 - L AFIF,,ours_only
2026,AFK,21d RSI AFK LT54 - L AFK,,ours_only
2026,AGGY,6d RSI AGGY LT28 - L AGGY,,ours_only
2026,AGNG,15d RSI AGNG LT40 - L AGNG,,ours_only
2026,AGZ,3d RSI AGZ LT12 - L AGZ,,ours_only
2026,AGZD,3d RSI AGZD LT16 - L AGZD,,ours_only
2026,AIA,21d RSI AIA LT42 - L AIA,,ours_only
2026,AIQ,10d RSI AIQ LT28 - L AIQ,,ours_only
2026,AIRR,17d RSI AIRR LT30 - L AIRR,,ours_only
2026,AIVL,7d RSI AIVL LT27 - L AIVL,,ours_only
2026,AMLP,10d RSI AMLP LT24 - L AMLP,,ours_only
2026,AMZA,20d RSI AMZA LT41 - L AMZA,,ours_only
2026,ARGT,19d RSI ARGT LT35 - L ARGT,,ours_only
2026,ARKQ,15d RSI ARKQ LT31 - L ARKQ,,ours_only
2026,ARTY,4d RSI ARTY LT16 - L ARTY,,ours_only
2026,ASEA,15d RSI ASEA LT41 - L ASEA,,ours_only
2026,ASHS,18d RSI ASHS LT50 - L ASHS,,ours_only
2026,ATMP,21d RSI ATMP LT43 - L ATMP,,ours_only
2026,AUSF,3d RSI AUSF LT12 - L AUSF,,ours_only
2026,AVGG,3d RSI AVGG LT10 - L AVGG,,ours_only
2026,BAB,8d RSI BAB LT28 - L BAB,,ours_only
2026,BATT,10d RSI BATT LT34 - L BATT,,ours_only
2026,BBAG,3d RSI BBAG LT13 - L BBAG,,ours_only
2026,BBAX,12d RSI BBAX LT41 - L BBAX,,ours_only
2026,BBCA,13d RSI BBCA LT39 - L BBCA,,ours_only
2026,BBEU,4d RSI BBEU LT19 - L BBEU,,ours_only
2026,BBH,3d RSI BBH LT14 - L BBH,,ours_only
2026,BBJP,14d RSI BBJP LT40 - L BBJP,,ours_only
2026,BBRE,5d RSI BBRE LT22 - L BBRE,,ours_only
2026,BCD,20d RSI BCD LT48 - L BCD,,ours_only
2026,BCI,20d RSI BCI LT48 - L BCI,,ours_only
2026,BDRY,20d RSI BDRY LT40 - L BDRY,,ours_only
2026,BFOR,10d RSI BFOR LT25 - L BFOR,,ours_only
2026,BGRN,7d RSI BGRN LT41 - L BGRN,,ours_only
2026,BIBL,10d RSI BIBL LT29 - L BIBL,,ours_only
2026,BIS,7d RSI BIS LT22 - L BIS,,ours_only
2026,BJUL,5d RSI BJUL LT19 - L BJUL,,ours_only
2026,BKF,4d RSI BKF LT11 - L BKF,,ours_only
2026,BLCN,13d RSI BLCN LT24 - L BLCN,,ours_only
2026,BLES,3d RSI BLES LT13 - L BLES,,ours_only
2026,BLOK,20d RSI BLOK LT35 - L BLOK,,ours_only
2026,BNDC,4d RSI BNDC LT22 - L BNDC,,ours_only
2026,BNDS,21d RSI BNDS LT15 - L BNDS,,ours_only
2026,BNDW,3d RSI BNDW LT14 - L BNDW,,ours_only
2026,BNO,19d RSI BNO LT40 - L BNO,,ours_only
2026,BOCT,4d RSI BOCT LT14 - L BOCT,,ours_only
2026,BRZU,19d RSI BRZU LT40 - L BRZU,,ours_only
2026,BSCP,3d RSI BSCP LT46 - L BSCP,,ours_only
2026,BSCS,4d RSI BSCS LT59 - L BSCS,,ours_only
2026,BSJP,15d RSI BSJP LT58 - L BSJP,,ours_only
2026,BSJQ,3d RSI BSJQ LT18 - L BSJQ,,ours_only
2026,BTAL,4d RSI BTAL LT11 - L BTAL,,ours_only
2026,BUFF,4d RSI BUFF LT10 - L BUFF,,ours_only
2026,BVAL,3d RSI BVAL LT10 - L BVAL,,ours_only
2026,BYLD,4d RSI BYLD LT23 - L BYLD,,ours_only
2026,CALF,10d RSI CALF LT19 - L CALF,,ours_only
2026,CANE,21d RSI CANE LT31 - L CANE,,ours_only
2026,CATH,5d RSI CATH LT12 - L CATH,,ours_only
2026,CCOR,4d RSI CCOR LT14 - L CCOR,,ours_only
2026,CDC,10d RSI CDC LT37 - L CDC,,ours_only
2026,CDL,3d RSI CDL LT13 - L CDL,,ours_only
2026,CEFS,18d RSI CEFS LT35 - L CEFS,,ours_only
2026,CEMB,5d RSI CEMB LT33 - L CEMB,,ours_only
2026,CFA,5d RSI CFA LT23 - L CFA,,ours_only
2026,CFO,3d RSI CFO LT16 - L CFO,,ours_only
2026,CGW,10d RSI CGW LT24 - L CGW,,ours_only
2026,CHGX,3d RSI CHGX LT10 - L CHGX,,ours_only
2026,CHIQ,19d RSI CHIQ LT42 - L CHIQ,,ours_only
2026,CMBS,6d RSI CMBS LT28 - L CMBS,,ours_only
2026,CMDY,21d RSI CMDY LT48 - L CMDY,,ours_only
2026,CNRG,3d RSI CNRG LT10 - L CNRG,,ours_only
2026,CNYA,10d RSI CNYA LT29 - L CNYA,,ours_only
2026,COM,21d RSI COM LT44 - L COM,,ours_only
2026,COMB,19d RSI COMB LT47 - L COMB,,ours_only
2026,COMT,19d RSI COMT LT43 - L COMT,,ours_only
2026,CORP,10d RSI CORP LT33 - L CORP,,ours_only
2026,CPAI,3d RSI CPAI LT10 - L CPAI,,ours_only
2026,CPER,19d RSI CPER LT35 - L CPER,,ours_only
2026,CRAK,5d RSI CRAK LT17 - L CRAK,,ours_only
2026,CRBN,3d RSI CRBN LT10 - L CRBN,,ours_only
2026,CRTC,3d RSI CRTC LT10 - L CRTC,,ours_only
2026,CSB,5d RSI CSB LT20 - L CSB,,ours_only
2026,CSD,3d RSI CSD LT18 - L CSD,,ours_only
2026,CSM,5d RSI CSM LT21 - L CSM,,ours_only
2026,CSRE,10d RSI CSRE LT12 - L CSRE,,ours_only
2026,CWB,6d RSI CWB LT20 - L CWB,,ours_only
2026,CWS,3d RSI CWS LT13 - L CWS,,ours_only
2026,CZA,4d RSI CZA LT19 - L CZA,,ours_only
2026,DAX,15d RSI DAX LT40 - L DAX,,ours_only
2026,DBA,18d RSI DBA LT38 - L DBA,,ours_only
2026,DBAW,16d RSI DBAW LT43 - L DBAW,,ours_only
2026,DBC,19d RSI DBC LT42 - L DBC,,ours_only
2026,DBE,3d RSI DBE LT10 - L DBE,,ours_only
2026,DBEM,3d RSI DBEM LT10 - L DBEM,,ours_only
2026,DBEU,19d RSI DBEU LT43 - L DBEU,,ours_only
2026,DBEZ,17d RSI DBEZ LT43 - L DBEZ,,ours_only
2026,DBJP,21d RSI DBJP LT43 - L DBJP,,ours_only
2026,DBO,20d RSI DBO LT42 - L DBO,,ours_only
2026,DBP,17d RSI DBP LT49 - L DBP,,ours_only
2026,DDIV,3d RSI DDIV LT14 - L DDIV,,ours_only
2026,DDLS,15d RSI DDLS LT42 - L DDLS,,ours_only
2026,DEUS,4d RSI DEUS LT21 - L DEUS,,ours_only
2026,DEW,4d RSI DEW LT17 - L DEW,,ours_only
2026,DFE,3d RSI DFE LT12 - L DFE,,ours_only
2026,DFJ,20d RSI DFJ LT41 - L DFJ,,ours_only
2026,DFNL,4d RSI DFNL LT14 - L DFNL,,ours_only
2026,DGP,16d RSI DGP LT46 - L DGP,,ours_only
2026,DGRE,12d RSI DGRE LT41 - L DGRE,,ours_only
2026,DGRS,5d RSI DGRS LT18 - L DGRS,,ours_only
2026,DGT,3d RSI DGT LT11 - L DGT,,ours_only
2026,DHS,20d RSI DHS LT40 - L DHS,,ours_only
2026,DIAL,3d RSI DIAL LT10 - L DIAL,,ours_only
2026,DIG,10d RSI DIG LT30 - L DIG,,ours_only
2026,DIM,5d RSI DIM LT23 - L DIM,,ours_only
2026,DINT,4d RSI DINT LT15 - L DINT,,ours_only
