oos_year,ticker,ours_branch_id,sheet_branch_id,status
2021,FXO,3d RSI FXO LT12 - L FXO,3d RSI FXO LT12 - L FXO,exact_both
2021,FXU,5d RSI FXU LT25 - L FXU,5d RSI FXU LT25 - L FXU,exact_both
2021,GLTR,20d RSI GLTR LT47 - L GLTR,20d RSI GLTR LT47 - L GLTR,exact_both
2021,GOVT,16d RSI GOVT LT38 - L GOVT,16d RSI GOVT LT38 - L GOVT,exact_both
2021,GTO,16d RSI GTO LT50 - L GTO,16d RSI GTO LT50 - L GTO,exact_both
2021,HDEF,4d RSI HDEF LT12 - L HDEF,4d RSI HDEF LT12 - L HDEF,exact_both
2021,HFXI,10d RSI HFXI LT25 - L HFXI,10d RSI HFXI LT25 - L HFXI,exact_both
2021,HYEM,5d RSI HYEM LT10 - L HYEM,5d RSI HYEM LT10 - L HYEM,exact_both
2021,ICF,4d RSI ICF LT19 - L ICF,4d RSI ICF LT19 - L ICF,exact_both
2021,IDU,4d RSI IDU LT22 - L IDU,4d RSI IDU LT22 - L IDU,exact_both
2021,IEF,14d RSI IEF LT34 - L IEF,14d RSI IEF LT34 - L IEF,exact_both
2021,IEUR,3d RSI IEUR LT10 - L IEUR,3d RSI IEUR LT10 - L IEUR,exact_both
2021,IEV,4d RSI IEV LT13 - L IEV,4d RSI IEV LT13 - L IEV,exact_both
2021,IGM,9d RSI IGM LT30 - L IGM,9d RSI IGM LT30 - L IGM,exact_both
2021,IGOV,21d RSI IGOV LT44 - L IGOV,21d RSI IGOV LT44 - L IGOV,exact_both
2021,IGV,5d RSI IGV LT20 - L IGV,5d RSI IGV LT20 - L IGV,exact_both
2021,IHDG,13d RSI IHDG LT29 - L IHDG,13d RSI IHDG LT29 - L IHDG,exact_both
2021,IHF,8d RSI IHF LT28 - L IHF,8d RSI IHF LT28 - L IHF,exact_both
2021,IHI,5d RSI IHI LT20 - L IHI,5d RSI IHI LT20 - L IHI,exact_both
2021,IJK,5d RSI IJK LT21 - L IJK,5d RSI IJK LT21 - L IJK,exact_both
2021,IMCG,5d RSI IMCG LT22 - L IMCG,5d RSI IMCG LT22 - L IMCG,exact_both
2021,IMTM,8d RSI IMTM LT24 - L IMTM,8d RSI IMTM LT24 - L IMTM,exact_both
2021,INDY,6d RSI INDY LT19 - L INDY,6d RSI INDY LT19 - L INDY,exact_both
2021,INTF,3d RSI INTF LT10 - L INTF,3d RSI INTF LT10 - L INTF,exact_both
2021,IOO,3d RSI IOO LT14 - L IOO,3d RSI IOO LT14 - L IOO,exact_both
2021,IPAC,5d RSI IPAC LT15 - L IPAC,5d RSI IPAC LT15 - L IPAC,exact_both
2021,ISTB,18d RSI ISTB LT47 - L ISTB,18d RSI ISTB LT47 - L ISTB,exact_both
2021,IUSB,3d RSI IUSB LT11 - L IUSB,3d RSI IUSB LT11 - L IUSB,exact_both
2021,IWX,10d RSI IWX LT28 - L IWX,10d RSI IWX LT28 - L IWX,exact_both
2021,IWY,9d RSI IWY LT30 - L IWY,9d RSI IWY LT30 - L IWY,exact_both
2021,IXJ,15d RSI IXJ LT35 - L IXJ,15d RSI IXJ LT35 - L IXJ,exact_both
2021,IYF,7d RSI IYF LT24 - L IYF,7d RSI IYF LT24 - L IYF,exact_both
2021,IYG,6d RSI IYG LT20 - L IYG,6d RSI IYG LT20 - L IYG,exact_both
2021,IYM,4d RSI IYM LT13 - L IYM,4d RSI IYM LT13 - L IYM,exact_both
2021,KBA,21d RSI KBA LT46 - L KBA,21d RSI KBA LT46 - L KBA,exact_both
2021,KBWB,6d RSI KBWB LT19 - L KBWB,6d RSI KBWB LT19 - L KBWB,exact_both
2021,KIE,4d RSI KIE LT15 - L KIE,4d RSI KIE LT15 - L KIE,exact_both
2021,KOLD,18d RSI KOLD LT34 - L KOLD,18d RSI KOLD LT34 - L KOLD,exact_both
2021,KWEB,7d RSI KWEB LT32 - L KWEB,7d RSI KWEB LT32 - L KWEB,exact_both
2021,MBB,11d RSI MBB LT39 - L MBB,11d RSI MBB LT39 - L MBB,exact_both
2021,MCHI,10d RSI MCHI LT33 - L MCHI,10d RSI MCHI LT33 - L MCHI,exact_both
2021,MGV,11d RSI MGV LT29 - L MGV,11d RSI MGV LT29 - L MGV,exact_both
2021,MOAT,7d RSI MOAT LT21 - L MOAT,7d RSI MOAT LT21 - L MOAT,exact_both
2021,MTUM,7d RSI MTUM LT27 - L MTUM,7d RSI MTUM LT27 - L MTUM,exact_both
2021,NULG,3d RSI NULG LT12 - L NULG,3d RSI NULG LT12 - L NULG,exact_both
2021,PFF,3d RSI PFF LT11 - L PFF,3d RSI PFF LT11 - L PFF,exact_both
2021,PPA,3d RSI PPA LT10 - L PPA,3d RSI PPA LT10 - L PPA,exact_both
2021,PPH,14d RSI PPH LT32 - L PPH,14d RSI PPH LT32 - L PPH,exact_both
2021,PSI,5d RSI PSI LT21 - L PSI,5d RSI PSI LT21 - L PSI,exact_both
2021,PWZ,21d RSI PWZ LT43 - L PWZ,21d RSI PWZ LT43 - L PWZ,exact_both
2021,PXF,4d RSI PXF LT11 - L PXF,4d RSI PXF LT11 - L PXF,exact_both
2021,PXH,10d RSI PXH LT25 - L PXH,10d RSI PXH LT25 - L PXH,exact_both
2021,QAI,6d RSI QAI LT18 - L QAI,6d RSI QAI LT18 - L QAI,exact_both
2021,QQQ,13d RSI QQQ LT32 - L QQQ,13d RSI QQQ LT32 - L QQQ,exact_both
2021,QQQE,5d RSI QQQE LT20 - L QQQE,5d RSI QQQE LT20 - L QQQE,exact_both
2021,QTEC,7d RSI QTEC LT24 - L QTEC,7d RSI QTEC LT24 - L QTEC,exact_both
2021,RPG,6d RSI RPG LT21 - L RPG,6d RSI RPG LT21 - L RPG,exact_both
2021,RPV,3d RSI RPV LT18 - L RPV,3d RSI RPV LT18 - L RPV,exact_both
2021,SCHD,13d RSI SCHD LT31 - L SCHD,13d RSI SCHD LT31 - L SCHD,exact_both
2021,SCHE,9d RSI SCHE LT26 - L SCHE,9d RSI SCHE LT26 - L SCHE,exact_both
2021,SCHH,3d RSI SCHH LT10 - L SCHH,3d RSI SCHH LT10 - L SCHH,exact_both
2021,SCHK,3d RSI SCHK LT14 - L SCHK,3d RSI SCHK LT14 - L SCHK,exact_both
2021,SCHV,7d RSI SCHV LT21 - L SCHV,7d RSI SCHV LT21 - L SCHV,exact_both
2021,SCHX,9d RSI SCHX LT29 - L SCHX,9d RSI SCHX LT29 - L SCHX,exact_both
2021,SCHZ,18d RSI SCHZ LT44 - L SCHZ,18d RSI SCHZ LT44 - L SCHZ,exact_both
2021,SCZ,4d RSI SCZ LT11 - L SCZ,4d RSI SCZ LT11 - L SCZ,exact_both
2021,SHM,21d RSI SHM LT50 - L SHM,21d RSI SHM LT50 - L SHM,exact_both
2021,SJB,13d RSI SJB LT25 - L SJB,13d RSI SJB LT25 - L SJB,exact_both
2021,SJNK,4d RSI SJNK LT11 - L SJNK,4d RSI SJNK LT11 - L SJNK,exact_both
2021,SKYY,9d RSI SKYY LT26 - L SKYY,9d RSI SKYY LT26 - L SKYY,exact_both
2021,SOXX,7d RSI SOXX LT28 - L SOXX,7d RSI SOXX LT28 - L SOXX,exact_both
2021,SOYB,3d RSI SOYB LT10 - L SOYB,3d RSI SOYB LT10 - L SOYB,exact_both
2021,SPDN,19d RSI SPDN LT30 - L SPDN,19d RSI SPDN LT30 - L SPDN,exact_both
2021,SPGM,6d RSI SPGM LT19 - L SPGM,6d RSI SPGM LT19 - L SPGM,exact_both
2021,SPHB,5d RSI SPHB LT18 - L SPHB,5d RSI SPHB LT18 - L SPHB,exact_both
2021,SPHQ,11d RSI SPHQ LT30 - L SPHQ,11d RSI SPHQ LT30 - L SPHQ,exact_both
2021,SPTI,10d RSI SPTI LT33 - L SPTI,10d RSI SPTI LT33 - L SPTI,exact_both
2021,SPYX,8d RSI SPYX LT25 - L SPYX,8d RSI SPYX LT25 - L SPYX,exact_both
2021,THD,6d RSI THD LT12 - L THD,6d RSI THD LT12 - L THD,exact_both
2021,TLT,4d RSI TLT LT10 - L TLT,4d RSI TLT LT10 - L TLT,exact_both
2021,TMF,20d RSI TMF LT38 - L TMF,20d RSI TMF LT38 - L TMF,exact_both
2021,TOTL,21d RSI TOTL LT52 - L TOTL,21d RSI TOTL LT52 - L TOTL,exact_both
2021,TWM,5d RSI TWM LT13 - L TWM,5d RSI TWM LT13 - L TWM,exact_both
2021,TZA,4d RSI TZA LT10 - L TZA,4d RSI TZA LT10 - L TZA,exact_both
2021,UGL,10d RSI UGL LT27 - L UGL,10d RSI UGL LT27 - L UGL,exact_both
2021,USHY,4d RSI USHY LT12 - L USHY,4d RSI USHY LT12 - L USHY,exact_both
2021,USMC,10d RSI USMC LT29 - L USMC,10d RSI USMC LT29 - L USMC,exact_both
2021,USRT,5d RSI USRT LT21 - L USRT,5d RSI USRT LT21 - L USRT,exact_both
2021,UVXY,4d RSI UVXY LT11 - L UVXY,4d RSI UVXY LT11 - L UVXY,exact_both
2021,VFH,7d RSI VFH LT21 - L VFH,7d RSI VFH LT21 - L VFH,exact_both
2021,VGIT,13d RSI VGIT LT35 - L VGIT,13d RSI VGIT LT35 - L VGIT,exact_both
2021,VGK,4d RSI VGK LT12 - L VGK,4d RSI VGK LT12 - L VGK,exact_both
2021,VHT,8d RSI VHT LT28 - L VHT,8d RSI VHT LT28 - L VHT,exact_both
2021,VIXM,4d RSI VIXM LT11 - L VIXM,4d RSI VIXM LT11 - L VIXM,exact_both
2021,VIXY,5d RSI VIXY LT14 - L VIXY,5d RSI VIXY LT14 - L VIXY,exact_both
2021,VMBS,3d RSI VMBS LT19 - L VMBS,3d RSI VMBS LT19 - L VMBS,exact_both
2021,VONG,9d RSI VONG LT30 - L VONG,9d RSI VONG LT30 - L VONG,exact_both
2021,VOOG,10d RSI VOOG LT31 - L VOOG,10d RSI VOOG LT31 - L VOOG,exact_both
2021,VOT,3d RSI VOT LT13 - L VOT,3d RSI VOT LT13 - L VOT,exact_both
2021,VOX,11d RSI VOX LT29 - L VOX,11d RSI VOX LT29 - L VOX,exact_both
2021,VPU,3d RSI VPU LT17 - L VPU,3d RSI VPU LT17 - L VPU,exact_both
2021,VSS,4d RSI VSS LT10 - L VSS,4d RSI VSS LT10 - L VSS,exact_both
2021,VT,7d RSI VT LT21 - L VT,7d RSI VT LT21 - L VT,exact_both
2021,VUG,7d RSI VUG LT25 - L VUG,7d RSI VUG LT25 - L VUG,exact_both
2021,WEAT,5d RSI WEAT LT20 - L WEAT,5d RSI WEAT LT20 - L WEAT,exact_both
2021,XHB,3d RSI XHB LT10 - L XHB,3d RSI XHB LT10 - L XHB,exact_both
2021,XLB,3d RSI XLB LT10 - L XLB,3d RSI XLB LT10 - L XLB,exact_both
2021,XLF,7d RSI XLF LT22 - L XLF,7d RSI XLF LT22 - L XLF,exact_both
2021,XLI,3d RSI XLI LT13 - L XLI,3d RSI XLI LT13 - L XLI,exact_both
2021,XLY,3d RSI XLY LT13 - L XLY,3d RSI XLY LT13 - L XLY,exact_both
2021,XSOE,9d RSI XSOE LT28 - L XSOE,9d RSI XSOE LT28 - L XSOE,exact_both
2021,XYLD,3d RSI XYLD LT14 - L XYLD,3d RSI XYLD LT14 - L XYLD,exact_both
2021,YANG,4d RSI YANG LT14 - L YANG,4d RSI YANG LT14 - L YANG,exact_both
2021,ZROZ,18d RSI ZROZ LT37 - L ZROZ,18d RSI ZROZ LT37 - L ZROZ,exact_both
2021,AAAU,10d RSI AAAU LT28 - L AAAU,,ours_only
2021,ABFL,6d RSI ABFL LT22 - L ABFL,,ours_only
2021,ACWI,21d RSI ACWI LT32 - L ACWI,,ours_only
2021,ACWX,19d RSI ACWX LT28 - L ACWX,,ours_only
2021,ADME,6d RSI ADME LT26 - L ADME,,ours_only
2021,AFIF,11d RSI AFIF LT38 - L AFIF,,ours_only
2021,AGZ,14d RSI AGZ LT41 - L AGZ,,ours_only
2021,AIQ,21d RSI AIQ LT35 - L AIQ,,ours_only
2021,AIVL,5d RSI AIVL LT17 - L AIVL,,ours_only
2021,ARTY,5d RSI ARTY LT20 - L ARTY,,ours_only
2021,ASHS,20d RSI ASHS LT50 - L ASHS,,ours_only
2021,BBAG,17d RSI BBAG LT37 - L BBAG,,ours_only
2021,BBAX,15d RSI BBAX LT25 - L BBAX,,ours_only
2021,BBEU,4d RSI BBEU LT12 - L BBEU,,ours_only
2021,BBH,10d RSI BBH LT32 - L BBH,,ours_only
2021,BBJP,5d RSI BBJP LT19 - L BBJP,,ours_only
2021,BBRE,5d RSI BBRE LT21 - L BBRE,,ours_only
2021,BDRY,10d RSI BDRY LT16 - L BDRY,,ours_only
2021,BFOR,3d RSI BFOR LT12 - L BFOR,,ours_only
2021,BGRN,7d RSI BGRN LT40 - L BGRN,,ours_only
2021,BIB,10d RSI BIB LT30 - L BIB,,ours_only
2021,BIS,10d RSI BIS LT27 - L BIS,,ours_only
2021,BJUL,10d RSI BJUL LT30 - L BJUL,,ours_only
2021,BKF,11d RSI BKF LT30 - L BKF,,ours_only
2021,BKLN,4d RSI BKLN LT11 - L BKLN,,ours_only
2021,BLCN,5d RSI BLCN LT18 - L BLCN,,ours_only
2021,BLES,5d RSI BLES LT16 - L BLES,,ours_only
2021,BLOK,4d RSI BLOK LT14 - L BLOK,,ours_only
2021,BNDC,21d RSI BNDC LT45 - L BNDC,,ours_only
2021,BNDW,13d RSI BNDW LT43 - L BNDW,,ours_only
2021,BNO,9d RSI BNO LT17 - L BNO,,ours_only
2021,BOCT,21d RSI BOCT LT34 - L BOCT,,ours_only
2021,BOIL,16d RSI BOIL LT28 - L BOIL,,ours_only
2021,BSCP,21d RSI BSCP LT70 - L BSCP,,ours_only
2021,BSJP,7d RSI BSJP LT19 - L BSJP,,ours_only
2021,BSJQ,8d RSI BSJQ LT19 - L BSJQ,,ours_only
2021,BUFF,5d RSI BUFF LT16 - L BUFF,,ours_only
2021,BVAL,4d RSI BVAL LT16 - L BVAL,,ours_only
2021,CALF,4d RSI CALF LT10 - L CALF,,ours_only
2021,CANE,19d RSI CANE LT23 - L CANE,,ours_only
2021,CATH,6d RSI CATH LT22 - L CATH,,ours_only
2021,CCOR,21d RSI CCOR LT40 - L CCOR,,ours_only
2021,CDC,21d RSI CDC LT31 - L CDC,,ours_only
2021,CDL,3d RSI CDL LT10 - L CDL,,ours_only
2021,CFA,7d RSI CFA LT23 - L CFA,,ours_only
2021,CFO,21d RSI CFO LT43 - L CFO,,ours_only
2021,CGW,5d RSI CGW LT23 - L CGW,,ours_only
2021,CHGX,7d RSI CHGX LT25 - L CHGX,,ours_only
2021,CHIQ,7d RSI CHIQ LT38 - L CHIQ,,ours_only
2021,CMBS,3d RSI CMBS LT20 - L CMBS,,ours_only
2021,CMDY,10d RSI CMDY LT19 - L CMDY,,ours_only
2021,CNXT,20d RSI CNXT LT44 - L CNXT,,ours_only
2021,CNYA,21d RSI CNYA LT48 - L CNYA,,ours_only
2021,COM,10d RSI COM LT20 - L COM,,ours_only
2021,COMB,5d RSI COMB LT10 - L COMB,,ours_only
2021,COMT,10d RSI COMT LT15 - L COMT,,ours_only
2021,COWZ,4d RSI COWZ LT12 - L COWZ,,ours_only
2021,CRBN,5d RSI CRBN LT18 - L CRBN,,ours_only
2021,CSM,6d RSI CSM LT27 - L CSM,,ours_only
2021,CWS,4d RSI CWS LT15 - L CWS,,ours_only
2021,CZA,3d RSI CZA LT10 - L CZA,,ours_only
2021,DBA,8d RSI DBA LT18 - L DBA,,ours_only
2021,DBAW,7d RSI DBAW LT19 - L DBAW,,ours_only
2021,DBC,5d RSI DBC LT11 - L DBC,,ours_only
2021,DBE,10d RSI DBE LT18 - L DBE,,ours_only
2021,DBEM,3d RSI DBEM LT10 - L DBEM,,ours_only
2021,DBEU,10d RSI DBEU LT26 - L DBEU,,ours_only
2021,DBEZ,10d RSI DBEZ LT23 - L DBEZ,,ours_only
2021,DBJP,3d RSI DBJP LT17 - L DBJP,,ours_only
2021,DBP,18d RSI DBP LT39 - L DBP,,ours_only
2021,DDWM,13d RSI DDWM LT23 - L DDWM,,ours_only
2021,DEUS,7d RSI DEUS LT22 - L DEUS,,ours_only
2021,DFJ,11d RSI DFJ LT21 - L DFJ,,ours_only
2021,DFNL,5d RSI DFNL LT17 - L DFNL,,ours_only
2021,DGP,10d RSI DGP LT29 - L DGP,,ours_only
2021,DGRE,3d RSI DGRE LT10 - L DGRE,,ours_only
2021,DGT,4d RSI DGT LT13 - L DGT,,ours_only
2021,DHS,7d RSI DHS LT23 - L DHS,,ours_only
2021,DIG,8d RSI DIG LT11 - L DIG,,ours_only
2021,DIM,21d RSI DIM LT24 - L DIM,,ours_only
2021,DIVO,18d RSI DIVO LT32 - L DIVO,,ours_only
2021,DJD,6d RSI DJD LT19 - L DJD,,ours_only
2021,DJP,5d RSI DJP LT10 - L DJP,,ours_only
2021,DLS,6d RSI DLS LT14 - L DLS,,ours_only
2021,DNL,10d RSI DNL LT28 - L DNL,,ours_only
2021,DOL,21d RSI DOL LT27 - L DOL,,ours_only
2021,DRIV,4d RSI DRIV LT14 - L DRIV,,ours_only
2021,DRSK,21d RSI DRSK LT40 - L DRSK,,ours_only
2021,DSTL,11d RSI DSTL LT28 - L DSTL,,ours_only
2021,DTD,10d RSI DTD LT27 - L DTD,,ours_only
2021,DTH,20d RSI DTH LT24 - L DTH,,ours_only
2021,DUG,4d RSI DUG LT14 - L DUG,,ours_only
2021,DUSA,10d RSI DUSA LT26 - L DUSA,,ours_only
2021,DWLD,3d RSI DWLD LT18 - L DWLD,,ours_only
2021,DWM,11d RSI DWM LT23 - L DWM,,ours_only
2021,DWSH,18d RSI DWSH LT27 - L DWSH,,ours_only
2021,EAGG,3d RSI EAGG LT10 - L EAGG,,ours_only
2021,EBIZ,4d RSI EBIZ LT14 - L EBIZ,,ours_only
2021,ECNS,4d RSI ECNS LT13 - L ECNS,,ours_only
2021,ECON,14d RSI ECON LT32 - L ECON,,ours_only
2021,EDEN,10d RSI EDEN LT27 - L EDEN,,ours_only
2021,EDIV,14d RSI EDIV LT27 - L EDIV,,ours_only
2021,EDOW,13d RSI EDOW LT30 - L EDOW,,ours_only
2021,EELV,15d RSI EELV LT25 - L EELV,,ours_only
2021,EEMS,10d RSI EEMS LT21 - L EEMS,,ours_only
2021,EEMV,17d RSI EEMV LT29 - L EEMV,,ours_only
2021,EEMX,13d RSI EEMX LT31 - L EEMX,,ours_only
2021,EET,3d RSI EET LT14 - L EET,,ours_only
2021,EEV,7d RSI EEV LT22 - L EEV,,ours_only
2021,EFAX,10d RSI EFAX LT21 - L EFAX,,ours_only
2021,EFZ,19d RSI EFZ LT32 - L EFZ,,ours_only
2021,EIDO,8d RSI EIDO LT19 - L EIDO,,ours_only
2021,EMLC,4d RSI EMLC LT10 - L EMLC,,ours_only
2021,EMQQ,5d RSI EMQQ LT22 - L EMQQ,,ours_only
2021,ENOR,6d RSI ENOR LT13 - L ENOR,,ours_only
2021,ENZL,7d RSI ENZL LT23 - L ENZL,,ours_only
2021,EPRF,4d RSI EPRF LT13 - L EPRF,,ours_only
2021,EPS,7d RSI EPS LT22 - L EPS,,ours_only
2021,EPU,3d RSI EPU LT10 - L EPU,,ours_only
2021,EPV,20d RSI EPV LT33 - L EPV,,ours_only
2021,EQL,3d RSI EQL LT14 - L EQL,,ours_only
2021,ESG,8d RSI ESG LT25 - L ESG,,ours_only
2021,ESGD,19d RSI ESGD LT27 - L ESGD,,ours_only
2021,ESGV,7d RSI ESGV LT23 - L ESGV,,ours_only
2021,EUDG,10d RSI EUDG LT24 - L EUDG,,ours_only
2021,EUM,10d RSI EUM LT26 - L EUM,,ours_only
2021,EUO,10d RSI EUO LT18 - L EUO,,ours_only
2021,EVX,5d RSI EVX LT18 - L EVX,,ours_only
2021,EWJ,10d RSI EWJ LT22 - L EWJ,,ours_only
2021,EWN,3d RSI EWN LT11 - L EWN,,ours_only
2021,EWV,12d RSI EWV LT27 - L EWV,,ours_only
2021,EWX,4d RSI EWX LT12 - L EWX,,ours_only
2021,EXI,3d RSI EXI LT12 - L EXI,,ours_only
2021,EZM,5d RSI EZM LT18 - L EZM,,ours_only
2021,FAAR,6d RSI FAAR LT19 - L FAAR,,ours_only
2021,FAN,3d RSI FAN LT12 - L FAN,,ours_only
2021,FDHY,3d RSI FDHY LT17 - L FDHY,,ours_only
2021,FDLO,10d RSI FDLO LT28 - L FDLO,,ours_only
2021,FDNI,11d RSI FDNI LT32 - L FDNI,,ours_only
2021,FDRR,3d RSI FDRR LT13 - L FDRR,,ours_only
2021,FEM,3d RSI FEM LT10 - L FEM,,ours_only
2021,FEMS,5d RSI FEMS LT16 - L FEMS,,ours_only
2021,FEUZ,6d RSI FEUZ LT16 - L FEUZ,,ours_only
2021,FINX,6d RSI FINX LT20 - L FINX,,ours_only
2021,FIW,10d RSI FIW LT27 - L FIW,,ours_only
2021,FJP,20d RSI FJP LT27 - L FJP,,ours_only
2021,FLDR,3d RSI FLDR LT37 - L FLDR,,ours_only
2021,FLEE,3d RSI FLEE LT10 - L FLEE,,ours_only
2021,FLGB,10d RSI FLGB LT18 - L FLGB,,ours_only
2021,FLHY,3d RSI FLHY LT10 - L FLHY,,ours_only
2021,FLIA,3d RSI FLIA LT15 - L FLIA,,ours_only
2021,FLIN,4d RSI FLIN LT11 - L FLIN,,ours_only
2021,FLQL,10d RSI FLQL LT25 - L FLQL,,ours_only
2021,FLQM,3d RSI FLQM LT11 - L FLQM,,ours_only
2021,FLSW,20d RSI FLSW LT34 - L FLSW,,ours_only
2021,FLTB,9d RSI FLTB LT67 - L FLTB,,ours_only
2021,FMAT,9d RSI FMAT LT29 - L FMAT,,ours_only
2021,FMF,19d RSI FMF LT34 - L FMF,,ours_only
2021,FNGD,19d RSI FNGD LT23 - L FNGD,,ours_only
2021,FNGO,8d RSI FNGO LT32 - L FNGO,,ours_only
2021,FNX,4d RSI FNX LT17 - L FNX,,ours_only
2021,FPX,17d RSI FPX LT30 - L FPX,,ours_only
2021,FPXI,10d RSI FPXI LT34 - L FPXI,,ours_only
2021,FQAL,10d RSI FQAL LT29 - L FQAL,,ours_only
2021,FRI,3d RSI FRI LT12 - L FRI,,ours_only
2021,FSMB,3d RSI FSMB LT13 - L FSMB,,ours_only
2021,FTA,8d RSI FTA LT24 - L FTA,,ours_only
2021,FTC,5d RSI FTC LT22 - L FTC,,ours_only
2021,FTGC,12d RSI FTGC LT19 - L FTGC,,ours_only
2021,FTHI,4d RSI FTHI LT12 - L FTHI,,ours_only
2021,FTLS,15d RSI FTLS LT28 - L FTLS,,ours_only
2021,FTSD,10d RSI FTSD LT37 - L FTSD,,ours_only
2021,FTXH,6d RSI FTXH LT19 - L FTXH,,ours_only
2021,FTXR,4d RSI FTXR LT13 - L FTXR,,ours_only
