oos_year,ticker,ours_branch_id,sheet_branch_id,status
2020,FNCL,16d RSI FNCL LT39 - L FNCL,16d RSI FNCL LT39 - L FNCL,exact_both
2020,FNDA,3d RSI FNDA LT12 - L FNDA,3d RSI FNDA LT12 - L FNDA,exact_both
2020,FNDE,20d RSI FNDE LT36 - L FNDE,20d RSI FNDE LT36 - L FNDE,exact_both
2020,FNDF,19d RSI FNDF LT37 - L FNDF,19d RSI FNDF LT37 - L FNDF,exact_both
2020,FTEC,13d RSI FTEC LT36 - L FTEC,13d RSI FTEC LT36 - L FTEC,exact_both
2020,FTLS,7d RSI FTLS LT29 - L FTLS,7d RSI FTLS LT29 - L FTLS,exact_both
2020,FTXL,5d RSI FTXL LT21 - L FTXL,5d RSI FTXL LT21 - L FTXL,exact_both
2020,FXO,15d RSI FXO LT38 - L FXO,15d RSI FXO LT38 - L FXO,exact_both
2020,FXR,14d RSI FXR LT36 - L FXR,14d RSI FXR LT36 - L FXR,exact_both
2020,FXU,19d RSI FXU LT40 - L FXU,19d RSI FXU LT40 - L FXU,exact_both
2020,GDX,6d RSI GDX LT23 - L GDX,6d RSI GDX LT23 - L GDX,exact_both
2020,GDXJ,11d RSI GDXJ LT32 - L GDXJ,11d RSI GDXJ LT32 - L GDXJ,exact_both
2020,GEM,21d RSI GEM LT36 - L GEM,21d RSI GEM LT36 - L GEM,exact_both
2020,GIGB,21d RSI GIGB LT50 - L GIGB,21d RSI GIGB LT50 - L GIGB,exact_both
2020,GLD,10d RSI GLD LT32 - L GLD,10d RSI GLD LT32 - L GLD,exact_both
2020,GLL,21d RSI GLL LT31 - L GLL,21d RSI GLL LT31 - L GLL,exact_both
2020,GOVI,17d RSI GOVI LT43 - L GOVI,17d RSI GOVI LT43 - L GOVI,exact_both
2020,GREK,21d RSI GREK LT43 - L GREK,21d RSI GREK LT43 - L GREK,exact_both
2020,GSLC,17d RSI GSLC LT40 - L GSLC,17d RSI GSLC LT40 - L GSLC,exact_both
2020,GUNR,21d RSI GUNR LT35 - L GUNR,21d RSI GUNR LT35 - L GUNR,exact_both
2020,GUSH,8d RSI GUSH LT24 - L GUSH,8d RSI GUSH LT24 - L GUSH,exact_both
2020,GVI,21d RSI GVI LT48 - L GVI,21d RSI GVI LT48 - L GVI,exact_both
2020,HDGE,6d RSI HDGE LT14 - L HDGE,6d RSI HDGE LT14 - L HDGE,exact_both
2020,HEFA,14d RSI HEFA LT37 - L HEFA,14d RSI HEFA LT37 - L HEFA,exact_both
2020,HYD,21d RSI HYD LT53 - L HYD,21d RSI HYD LT53 - L HYD,exact_both
2020,IAT,20d RSI IAT LT39 - L IAT,20d RSI IAT LT39 - L IAT,exact_both
2020,IAU,4d RSI IAU LT17 - L IAU,4d RSI IAU LT17 - L IAU,exact_both
2020,IBB,20d RSI IBB LT38 - L IBB,20d RSI IBB LT38 - L IBB,exact_both
2020,IBDR,21d RSI IBDR LT51 - L IBDR,21d RSI IBDR LT51 - L IBDR,exact_both
2020,IBDS,21d RSI IBDS LT51 - L IBDS,21d RSI IBDS LT51 - L IBDS,exact_both
2020,ICLN,19d RSI ICLN LT45 - L ICLN,19d RSI ICLN LT45 - L ICLN,exact_both
2020,IDV,15d RSI IDV LT34 - L IDV,15d RSI IDV LT34 - L IDV,exact_both
2020,IEF,17d RSI IEF LT43 - L IEF,17d RSI IEF LT43 - L IEF,exact_both
2020,IEFA,21d RSI IEFA LT42 - L IEFA,21d RSI IEFA LT42 - L IEFA,exact_both
2020,IEZ,5d RSI IEZ LT11 - L IEZ,5d RSI IEZ LT11 - L IEZ,exact_both
2020,IGF,19d RSI IGF LT43 - L IGF,19d RSI IGF LT43 - L IGF,exact_both
2020,IGIB,20d RSI IGIB LT51 - L IGIB,20d RSI IGIB LT51 - L IGIB,exact_both
2020,IGLB,19d RSI IGLB LT48 - L IGLB,19d RSI IGLB LT48 - L IGLB,exact_both
2020,IGOV,7d RSI IGOV LT24 - L IGOV,7d RSI IGOV LT24 - L IGOV,exact_both
2020,IGV,16d RSI IGV LT40 - L IGV,16d RSI IGV LT40 - L IGV,exact_both
2020,IHE,19d RSI IHE LT36 - L IHE,19d RSI IHE LT36 - L IHE,exact_both
2020,IJJ,3d RSI IJJ LT11 - L IJJ,3d RSI IJJ LT11 - L IJJ,exact_both
2020,IJS,6d RSI IJS LT22 - L IJS,6d RSI IJS LT22 - L IJS,exact_both
